# Polymarket Sniper V5 — Session Log
# Generated: 2026-03-05 11:57:34
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-05 11:57:36,100.00,98.16,100.00,02:24,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
2026-03-05 11:57:52,100.00,98.16,100.00,02:08,72600.00,72531.60,68.40,68.40,76.0,NEUTRAL,M-DOWN,52.8,55.50,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,1,0.865,0.135,0.890,0.130,0.00,0.00
2026-03-05 11:58:07,100.00,98.16,100.00,01:53,72605.31,72531.60,73.71,73.71,61.0,NEUTRAL,M-DOWN,53.4,59.91,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,1,0.805,0.195,0.810,0.200,0.00,0.00
2026-03-05 11:58:23,100.00,98.16,100.00,01:38,72612.10,72531.60,80.50,81.60,63.0,NEUTRAL,M-DOWN,52.4,48.25,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,1,0.815,0.185,0.820,0.190,0.00,0.00
2026-03-05 11:58:38,100.00,98.16,100.00,01:22,72611.90,72531.60,80.30,81.60,61.0,NEUTRAL,M-DOWN,52.4,48.25,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,1,0.805,0.195,0.809,0.199,0.00,0.00
TRADE_EVENT,2026-03-05 11:58:50,BUY,UP,2.00,0.86000,0.86000,0.00000,2.33,52.36,M-DOWN,0.00,98.00,BET_UP_MOSHE_90|High Probability Win (BTC Diff: $81.50)
2026-03-05 11:58:53,98.00,98.16,98.00,01:07,72613.10,72531.60,81.50,81.60,75.1,NEUTRAL,M-DOWN,52.4,48.25,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.875,0.125,0.880,0.129,2.33,0.00
2026-03-05 11:59:08,98.00,98.16,98.00,00:52,72608.50,72531.60,76.90,81.60,70.9,NEUTRAL,M-DOWN,52.9,48.25,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.855,0.145,0.859,0.150,2.33,0.00
2026-03-05 11:59:23,98.00,98.16,98.00,00:37,72579.45,72531.60,47.85,81.60,83.0,NEUTRAL,M-DOWN,52.9,32.64,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.915,0.085,0.920,0.090,2.33,0.00
TRADE_EVENT,2026-03-05 11:59:38,SELL,UP,2.33,1.00000,1.00000,0.00000,2.33,0.00,N/A,0.00,100.33,MAX PROFIT (99¢) | Ent: 86.0¢ -> 99.5¢ (+15.7%)
2026-03-05 11:59:39,100.33,98.16,100.33,00:21,72604.84,72531.60,73.24,84.00,99.0,NEUTRAL,M-DOWN,55.1,37.77,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.995,0.010,1.000,0.010,0.00,0.00
TRADE_EVENT,2026-03-05 11:59:49,BUY,DOWN,10.00,0.50000,0.50000,0.00000,20.00,0.00,N/A,0.00,90.33,Momentum_PreBuy_PBN Analysis: WEAK DOWN (Score: -1)
2026-03-05 11:59:54,90.33,98.16,90.33,00:06,72637.80,72531.60,106.20,106.20,99.0,NEUTRAL,M-DOWN,55.0,38.58,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,20.00
TRADE_EVENT,2026-03-05 11:59:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,90.33,Win: UP | PnL: -9.67
2026-03-05 12:00:09,90.33,98.16,90.33,04:51,72612.20,72612.20,0.00,0.00,-1.0,NEUTRAL,M-DOWN,53.6,39.49,WAIT,WAIT,WAIT_DATA,WAIT_DATA,0,NEUTRAL,0,0.495,0.505,0.500,0.510,0.00,0.00
2026-03-05 12:00:25,90.33,98.16,90.33,04:35,72611.90,72612.20,-0.30,4.27,11.0,NEUTRAL,M-DOWN,55.6,33.49,WAIT,WAIT,WAIT_DATA,WAIT_DATA,0,NEUTRAL,0,0.555,0.445,0.560,0.450,0.00,0.00
2026-03-05 12:00:40,90.33,98.16,90.33,04:20,72611.90,72612.20,-0.30,4.27,9.0,NEUTRAL,M-DOWN,55.2,33.49,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,1,0.545,0.455,0.549,0.459,0.00,0.00
2026-03-05 12:00:56,90.33,98.16,90.33,04:04,72611.90,72612.20,-0.30,20.61,-9.0,NEUTRAL,M-DOWN,53.6,33.49,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,1,0.455,0.545,0.459,0.549,0.00,0.00
2026-03-05 12:01:12,90.33,98.16,90.33,03:48,72610.30,72612.20,-1.90,20.61,-13.0,NEUTRAL,M-DOWN,52.8,34.91,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.435,0.565,0.439,0.569,0.00,0.00
TRADE_EVENT,2026-03-05 12:01:21,BUY,UP,9.00,0.56000,72636.70000,-72636.14000,16.07,55.61,M-DOWN,90.33,81.33,Pending: BET_UP_WICK|Liar's Wick Detected
2026-03-05 12:01:27,81.33,98.16,81.33,03:33,72636.70,72612.20,24.50,52.23,13.0,NEUTRAL,M-DOWN,55.6,30.48,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.565,0.435,0.569,0.439,16.07,0.00
2026-03-05 12:01:42,81.33,98.16,81.33,03:18,72613.42,72612.20,1.22,52.93,14.9,NEUTRAL,M-DOWN,55.6,30.48,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.575,0.425,0.579,0.430,16.07,0.00
2026-03-05 12:01:57,81.33,98.16,81.33,03:03,72613.41,72612.20,1.21,52.93,19.1,NEUTRAL,M-DOWN,55.6,30.48,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.595,0.405,0.600,0.409,16.07,0.00
2026-03-05 12:02:12,81.33,98.16,81.33,02:48,72637.30,72612.20,25.10,52.93,6.0,NEUTRAL,M-DOWN,54.2,20.96,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.530,0.470,0.540,0.480,16.07,0.00
2026-03-05 12:02:27,81.33,98.16,81.33,02:33,72632.40,72612.20,20.20,52.93,27.0,NEUTRAL,M-DOWN,55.6,30.30,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.635,0.365,0.640,0.370,16.07,0.00
2026-03-05 12:02:43,81.33,98.16,81.33,02:17,72629.00,72612.20,16.80,60.23,48.0,NEUTRAL,M-DOWN,57.2,34.78,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.735,0.260,0.750,0.270,16.07,0.00
2026-03-05 12:02:58,81.33,98.16,81.33,02:02,72657.80,72612.20,45.60,73.33,33.1,NEUTRAL,M-DOWN,55.8,34.78,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.665,0.335,0.670,0.339,16.07,0.00
2026-03-05 12:03:14,81.33,98.16,81.33,01:46,72644.50,72612.20,32.30,73.33,13.0,NEUTRAL,M-DOWN,54.8,33.60,WAIT,WAIT,WAIT_DATA,WAIT_DATA,2,BUY_UP,2,0.565,0.435,0.570,0.440,16.07,0.00
2026-03-05 12:03:29,81.33,98.16,81.33,01:31,72606.25,72612.20,-5.95,73.33,31.0,NEUTRAL,M-DOWN,55.9,35.73,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,3,0.655,0.345,0.660,0.350,16.07,0.00
2026-03-05 12:03:45,81.33,98.16,81.33,01:15,72614.69,72612.20,2.49,73.33,37.0,NEUTRAL,M-DOWN,55.9,35.73,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,3,0.685,0.315,0.690,0.320,16.07,0.00
2026-03-05 12:04:00,81.33,98.16,81.33,01:00,72626.90,72612.20,14.70,73.33,39.0,NEUTRAL,M-DOWN,55.9,35.73,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,3,0.695,0.305,0.699,0.309,16.07,0.00
2026-03-05 12:04:15,81.33,98.16,81.33,00:45,72627.56,72612.20,15.36,73.33,66.0,NEUTRAL,M-DOWN,57.2,30.53,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,3,0.830,0.170,0.840,0.180,16.07,0.00
2026-03-05 12:04:30,81.33,98.16,81.33,00:30,72651.60,72612.20,39.40,73.33,67.0,NEUTRAL,M-DOWN,56.6,31.38,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,3,0.835,0.165,0.839,0.169,16.07,0.00
2026-03-05 12:04:46,81.33,98.16,81.33,00:14,72614.70,72612.20,2.50,73.33,17.0,NEUTRAL,M-DOWN,53.6,36.04,WAIT,WAIT,WAIT_DATA,WAIT_DATA,1,BUY_UP,3,0.585,0.415,0.590,0.420,16.07,0.00
TRADE_EVENT,2026-03-05 12:04:49,BUY,DOWN,10.00,0.56000,72600.00000,-72599.44000,17.86,52.88,M-DOWN,81.33,71.33,Pending: BET_DOWN_FAILED_RESCUE|Bulls failed to hold green
TRADE_EVENT,2026-03-05 12:04:51,BUY,DOWN,10.00,0.49100,0.49100,0.00000,20.37,0.00,N/A,0.00,61.33,Momentum_PreBuy_PBN Analysis: STRONG DOWN (Score: -3)
TRADE_EVENT,2026-03-05 12:04:59,SETTLE,DOWN,38.22,1.00000,1.00000,0.00000,38.22,0.00,N/A,0.00,99.55,Win: DOWN | PnL: 9.22
2026-03-05 12:05:01,99.55,98.16,97.04,00:01,72604.50,72612.20,-7.70,73.33,-85.0,NEUTRAL,M-DOWN,49.2,44.82,WAIT,WAIT,WAIT_DATA,WAIT_DATA,0,NEUTRAL,2,0.075,0.925,0.090,0.940,0.00,0.00
2026-03-05 12:05:17,99.55,98.16,97.04,04:43,72562.00,72577.00,-15.00,15.00,-20.9,NEUTRAL,M-DOWN,45.5,46.84,WAIT,WAIT,WAIT_DATA,WAIT_DATA,0,NEUTRAL,0,0.395,0.605,0.400,0.609,0.00,0.00
2026-03-05 12:05:33,99.55,98.16,97.04,04:27,72557.80,72577.00,-19.20,28.10,-17.0,NEUTRAL,M-DOWN,45.7,46.84,WAIT,WAIT,WAIT_DATA,WAIT_DATA,0,NEUTRAL,0,0.415,0.585,0.420,0.590,0.00,0.00
2026-03-05 12:05:48,99.55,98.16,97.04,04:12,72556.80,72577.00,-20.20,44.05,-3.0,NEUTRAL,M-DOWN,48.2,46.84,WAIT,WAIT,WAIT_DATA,WAIT_DATA,-1,BUY_DN,1,0.485,0.515,0.490,0.520,0.00,0.00
2026-03-05 12:06:04,99.55,98.16,97.04,03:56,72577.00,72577.00,0.00,44.05,22.9,NEUTRAL,M-DOWN,51.4,51.47,WAIT,WAIT,WAIT_DATA,WAIT_DATA,-2,BUY_DN,2,0.615,0.385,0.619,0.390,0.00,0.00
2026-03-05 12:06:19,99.55,98.16,97.04,03:41,72577.00,72577.00,0.00,44.05,15.0,NEUTRAL,M-DOWN,51.0,47.13,WAIT,WAIT,WAIT_DATA,WAIT_DATA,-2,BUY_DN,2,0.575,0.425,0.579,0.429,0.00,0.00
2026-03-05 12:06:35,99.55,98.16,97.04,03:25,72607.00,72577.00,30.00,74.05,46.0,NEUTRAL,M-DOWN,53.4,51.48,WAIT,WAIT,WAIT_DATA,WAIT_DATA,-2,BUY_DN,2,0.730,0.270,0.740,0.280,0.00,0.00
2026-03-05 17:44:12,99.55,98.16,97.04,03:25,72607.00,72577.00,30.00,74.05,46.0,NEUTRAL,M-DOWN,53.4,51.48,WAIT,WAIT,WAIT_DATA,WAIT_DATA,-2,BUY_DN,2,0.730,0.270,0.740,0.280,0.00,0.00
TRADE_EVENT,2026-03-05 17:44:13,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,99.55,Win: UP | PnL: 0.00
2026-03-05 17:44:28,99.55,98.16,97.04,00:32,72607.00,72607.00,0.00,0.00,-99.0,NEUTRAL,M-DOWN,50.0,51.48,WAIT,WAIT,WAIT_DATA,WAIT_DATA,-1,BUY_DN,1,0.010,0.995,0.010,1.000,0.00,0.00
TRADE_EVENT,2026-03-05 17:44:28,BUY,DOWN,2.00,0.86000,0.86000,0.00000,2.33,45.49,S-DOWN,0.00,97.55,BET_DOWN_MOSHE_90|High Probability Win (BTC Diff: $1138.40)
TRADE_EVENT,2026-03-05 17:44:28,SELL,DOWN,2.33,1.00000,1.00000,0.00000,2.33,0.00,N/A,0.00,99.87,MAX PROFIT (99¢) | Ent: 86.0¢ -> 99.5¢ (+15.8%)
2026-03-05 17:44:44,99.87,98.16,97.37,00:16,71450.10,72607.00,-1156.90,1156.90,-99.0,NEUTRAL,S-DOWN,45.8,95.07,WAIT,WAIT,WAIT_DATA,WAIT_DATA,-2,BUY_DN,2,0.010,0.995,0.010,1.000,0.00,0.00
TRADE_EVENT,2026-03-05 17:44:49,BUY,DOWN,10.00,0.47000,0.47000,0.00000,21.28,0.00,N/A,0.00,89.87,Momentum_PreBuy_PBN Analysis: STRONG DOWN (Score: -4)
TRADE_EVENT,2026-03-05 17:44:59,SETTLE,DOWN,21.28,1.00000,1.00000,0.00000,21.28,0.00,N/A,0.00,111.15,Win: DOWN | PnL: 11.60
