# Polymarket Sniper V5 — Session Log
# Generated: 2026-03-02 04:29:49
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-02 04:29:50,100.00,94.74,100.00,00:00,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
TRADE_EVENT,2026-03-02 04:29:59,SETTLE,DOWN,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,100.00,Win: DOWN | PnL: 0.00
2026-03-02 04:30:06,100.00,94.74,100.00,04:55,66227.50,66227.50,0.00,0.00,7.0,S-DOWN,S-UP,47.9,46.11,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.535,0.465,0.540,0.470,0.00,0.00
TRADE_EVENT,2026-03-02 04:30:14,BUY,UP,10.00,0.59000,0.59000,0.00000,16.95,48.75,S-DOWN,0.00,90.00,BET_UP_MOM|Leader @ 10s: UP 60.0¢
2026-03-02 04:30:21,90.00,94.74,90.00,04:39,66202.60,66227.50,-24.90,24.90,19.0,S-DOWN,S-UP,48.7,46.32,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6621304.0c > Max 80.0c,1,BUY_UP,1,0.595,0.405,0.600,0.410,16.95,0.00
2026-03-02 04:30:37,90.00,94.74,90.00,04:23,66180.30,66227.50,-47.20,47.20,-19.0,S-DOWN,S-UP,45.1,52.06,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6616861.0c > Max 80.0c,1,BUY_UP,1,0.405,0.595,0.410,0.600,16.95,0.00
2026-03-02 04:30:53,90.00,94.74,90.00,04:07,66215.00,66227.50,-12.50,47.20,-11.0,S-DOWN,S-UP,45.2,52.40,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6616999.0c > Max 80.0c,1,BUY_UP,1,0.445,0.555,0.450,0.560,16.95,0.00
2026-03-02 04:31:09,90.00,94.74,90.00,03:51,66180.30,66227.50,-47.20,47.20,17.0,S-DOWN,S-UP,48.7,45.24,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6621100.0c > Max 80.0c,1,BUY_UP,1,0.585,0.415,0.590,0.420,16.95,0.00
2026-03-02 04:31:24,90.00,94.74,90.00,03:36,66207.80,66227.50,-19.70,47.20,11.0,S-DOWN,S-UP,47.9,45.43,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6620314.0c > Max 80.0c,1,BUY_UP,1,0.555,0.445,0.560,0.450,16.95,0.00
2026-03-02 04:31:40,90.00,94.74,90.00,03:20,66233.50,66227.50,6.00,53.20,23.0,S-DOWN,S-UP,49.6,49.70,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6622094.0c > Max 80.0c,1,BUY_UP,1,0.615,0.385,0.620,0.390,16.95,0.00
2026-03-02 04:31:56,90.00,94.74,90.00,03:04,66207.08,66227.50,-20.42,53.20,11.0,S-DOWN,S-UP,48.7,49.70,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6621083.0c > Max 80.0c,1,BUY_UP,1,0.555,0.445,0.560,0.450,16.95,0.00
2026-03-02 04:32:12,90.00,94.74,90.00,02:48,66200.80,66227.50,-26.70,53.20,4.0,S-DOWN,S-UP,47.7,39.78,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6620081.0c > Max 80.0c,1,BUY_UP,1,0.520,0.480,0.530,0.490,16.95,0.00
2026-03-02 04:32:28,90.00,94.74,90.00,02:32,66213.45,66227.50,-14.05,53.20,25.0,S-DOWN,S-UP,49.3,44.64,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6621728.0c > Max 80.0c,1,BUY_UP,1,0.625,0.375,0.630,0.380,16.95,0.00
2026-03-02 04:32:43,90.00,94.74,90.00,02:17,66233.40,66227.50,5.90,53.20,43.0,S-DOWN,S-UP,51.3,49.93,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6623918.0c > Max 80.0c,1,BUY_UP,1,0.715,0.285,0.720,0.290,16.95,0.00
2026-03-02 04:32:59,90.00,94.74,90.00,02:01,66271.00,66227.50,43.50,90.80,79.0,S-DOWN,S-UP,54.5,56.69,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6627726.0c > Max 80.0c,1,BUY_UP,1,0.895,0.105,0.900,0.110,16.95,0.00
2026-03-02 04:33:15,90.00,94.74,90.00,01:45,66287.80,66227.50,60.30,107.50,77.0,S-DOWN,S-UP,54.0,50.84,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6627400.0c > Max 80.0c,1,BUY_UP,1,0.885,0.115,0.890,0.120,16.95,0.00
2026-03-02 04:33:30,90.00,94.74,90.00,01:30,66260.20,66227.50,32.70,107.50,79.0,S-DOWN,S-UP,53.6,53.86,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6627017.0c > Max 80.0c,1,BUY_UP,1,0.895,0.105,0.900,0.110,16.95,0.00
2026-03-02 04:33:46,90.00,94.74,90.00,01:14,66367.60,66227.50,140.10,187.30,97.0,S-DOWN,S-UP,60.4,65.55,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6635945.0c > Max 80.0c,1,BUY_UP,1,0.985,0.015,0.990,0.020,16.95,0.00
2026-03-02 04:34:02,90.00,94.74,90.00,00:58,66367.20,66227.50,139.70,187.30,97.0,S-DOWN,S-UP,61.7,69.85,OFF,OFF,WAIT,SKIP|Price 6638093.0c > Max 80.0c,1,BUY_UP,1,0.985,0.015,0.990,0.020,16.95,0.00
TRADE_EVENT,2026-03-02 04:34:03,SELL,UP,16.95,1.00000,1.00000,0.00000,16.95,0.00,N/A,0.00,106.95,MAX PROFIT (99¢) | Ent: 59.0¢ -> 99.5¢ (+68.6%)
2026-03-02 04:34:17,106.95,94.74,100.00,00:43,66373.40,66227.50,145.90,193.20,99.0,S-DOWN,S-UP,59.9,67.82,OFF,OFF,WAIT,SKIP|Price 6636026.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-02 04:34:33,106.95,94.74,100.00,00:27,66375.42,66227.50,147.92,195.12,99.0,S-DOWN,S-UP,58.5,72.55,OFF,OFF,WAIT,SKIP|Price 6634577.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-02 04:34:48,106.95,94.74,100.00,00:12,66375.42,66227.50,147.92,195.12,99.0,S-DOWN,S-UP,58.8,73.85,OFF,OFF,WAIT,SKIP|Price 6634843.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
TRADE_EVENT,2026-03-02 04:34:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,106.95,Win: UP | PnL: 6.95
