# Polymarket Vortex Pulse V5 — Session Log
# Generated: 2026-03-11 14:52:46
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-11 14:52:49,100.00,90.28,100.00,07:11,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
2026-03-11 14:53:05,100.00,90.28,100.00,06:55,69302.60,69245.80,56.80,56.80,30.9,NEUTRAL,S-DOWN,52.9,42.69,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.655,0.345,0.659,0.350,0.00,0.00
2026-03-11 14:53:21,100.00,90.28,100.00,06:39,69287.39,69245.80,41.59,56.80,31.0,NEUTRAL,S-DOWN,50.8,46.56,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.655,0.345,0.659,0.349,0.00,0.00
2026-03-11 14:53:36,100.00,90.28,100.00,06:24,69288.29,69245.80,42.49,56.80,32.9,NEUTRAL,S-DOWN,50.9,49.21,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.665,0.335,0.669,0.340,0.00,0.00
2026-03-11 14:53:51,100.00,90.28,100.00,06:09,69302.60,69245.80,56.80,56.80,25.0,NEUTRAL,S-DOWN,50.4,49.21,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.625,0.375,0.629,0.379,0.00,0.00
TRADE_EVENT,2026-03-11 14:53:52,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,100.00,Win: UP | PnL: 0.00
TRADE_EVENT,2026-03-11 14:54:05,BUY,DOWN,4.40,0.64000,69288.28000,-69287.64000,6.88,50.86,S-DOWN,100.00,95.60,Pending: BET_DOWN_MOM2|Conviction -5 HIT
2026-03-11 14:54:07,95.60,90.28,95.60,00:53,69288.28,69290.80,-2.52,2.52,-28.9,NEUTRAL,S-DOWN,50.9,38.01,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.355,0.645,0.360,0.649,0.00,6.88
2026-03-11 14:54:22,95.60,90.28,95.60,00:38,69290.90,69290.80,0.10,2.62,-37.0,NEUTRAL,S-DOWN,49.3,40.87,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.315,0.685,0.320,0.690,0.00,6.88
2026-03-11 14:54:38,95.60,90.28,95.60,00:22,69288.28,69290.80,-2.52,16.93,-10.0,NEUTRAL,S-DOWN,50.9,42.73,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.450,0.550,0.460,0.560,0.00,6.88
2026-03-11 14:54:54,95.60,90.28,95.60,00:06,69318.00,69290.80,27.20,44.03,95.1,NEUTRAL,S-DOWN,55.3,51.73,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.975,0.025,0.980,0.029,0.00,6.88
TRADE_EVENT,2026-03-11 14:54:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,95.60,Win: UP | PnL: -4.40
