# Polymarket Sniper V5 — Session Log
# Generated: 2026-03-05 10:45:27
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-05 10:45:29,100.00,98.16,100.00,04:31,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
2026-03-05 10:45:45,100.00,98.16,100.00,04:16,72232.90,72199.50,33.40,33.40,0.0,NEUTRAL,S-DOWN,68.2,82.49,WAIT,WAIT,WAIT_COIL_DATA,SKIP|Price 7227204.0c > Max 80.0c,0,NEUTRAL,0,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:46:00,100.00,98.16,100.00,04:00,72254.00,72199.50,54.50,88.60,0.0,NEUTRAL,S-DOWN,65.5,82.94,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7221883.0c > Max 80.0c,1,BUY_UP,1,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:46:16,100.00,98.16,100.00,03:44,72207.08,72199.50,7.58,88.60,0.0,NEUTRAL,S-DOWN,64.2,76.94,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7220708.0c > Max 80.0c,1,BUY_UP,1,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:46:31,100.00,98.16,100.00,03:29,72182.40,72199.50,-17.10,105.70,0.0,NEUTRAL,S-DOWN,61.7,84.80,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7218212.0c > Max 80.0c,0,NEUTRAL,2,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:46:46,100.00,98.16,100.00,03:14,72162.44,72199.50,-37.06,125.66,0.0,NEUTRAL,S-DOWN,59.8,85.87,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7216244.0c > Max 80.0c,0,NEUTRAL,2,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:47:02,100.00,98.16,100.00,02:58,72199.10,72199.50,-0.40,125.66,0.0,NEUTRAL,S-DOWN,61.4,87.53,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7217936.0c > Max 80.0c,0,NEUTRAL,2,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:47:18,100.00,98.16,100.00,02:42,72158.20,72199.50,-41.30,130.75,0.0,NEUTRAL,S-DOWN,57.1,89.10,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7213298.0c > Max 80.0c,0,NEUTRAL,2,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:47:33,100.00,98.16,100.00,02:27,72155.70,72199.50,-43.80,160.67,0.0,NEUTRAL,S-DOWN,61.0,90.90,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7217936.0c > Max 80.0c,0,NEUTRAL,2,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:47:49,100.00,98.16,100.00,02:11,72201.10,72199.50,1.60,160.67,0.0,NEUTRAL,S-DOWN,58.4,95.81,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7214721.0c > Max 80.0c,0,NEUTRAL,2,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:48:04,100.00,98.16,100.00,01:57,72134.10,72199.50,-65.40,160.67,0.0,NEUTRAL,S-DOWN,55.1,99.30,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7211001.0c > Max 80.0c,1,BUY_UP,3,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:48:19,100.00,98.16,100.00,01:41,72134.45,72199.50,-65.05,169.42,0.0,NEUTRAL,S-DOWN,56.8,98.36,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7213445.0c > Max 80.0c,1,BUY_UP,3,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:48:35,100.00,98.16,100.00,01:25,72173.10,72199.50,-26.40,169.42,0.0,NEUTRAL,S-DOWN,58.7,105.49,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7216328.0c > Max 80.0c,0,NEUTRAL,4,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:48:50,100.00,98.16,100.00,01:10,72247.40,72199.50,47.90,169.42,0.0,NEUTRAL,S-DOWN,63.0,123.47,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7224211.0c > Max 80.0c,0,NEUTRAL,4,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:49:06,100.00,98.16,100.00,00:55,72247.40,72199.50,47.90,169.42,0.0,NEUTRAL,S-DOWN,61.6,123.47,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7221562.0c > Max 80.0c,0,NEUTRAL,4,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:49:21,100.00,98.16,100.00,00:39,72234.00,72199.50,34.50,169.42,0.0,NEUTRAL,S-DOWN,59.4,93.32,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7219022.0c > Max 80.0c,0,NEUTRAL,4,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:49:37,100.00,98.16,100.00,00:23,72253.60,72199.50,54.10,169.42,0.0,NEUTRAL,S-DOWN,64.0,101.27,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7226000.0c > Max 80.0c,0,NEUTRAL,4,0.500,0.500,0.010,0.010,0.00,0.00
2026-03-05 10:49:53,100.00,98.16,100.00,00:07,72266.01,72199.50,66.51,169.42,1.0,NEUTRAL,S-DOWN,64.3,104.69,WAIT,BET_UP_COBRA|Explosive breakout,WAIT_COIL_DATA,SKIP|Price 7226602.0c > Max 80.0c,-1,BUY_DN,5,0.010,0.990,0.010,0.000,0.00,0.00
TRADE_EVENT,2026-03-05 10:49:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,100.00,Win: UP | PnL: 0.00
