Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1772611800,,,,0.00,,,,,,,,,,DOWN,276,DOWN,276,DOWN,276,50.84,81,269.70,-253.09,98.68,69694.70,69441.61,DOWN
1772612100,,,69284.2,145.50,,,,,,,,,,DOWN,296,DOWN,296,DOWN,296,42.99,37,148.60,11.91,74.02,69429.70,69312.20,DOWN
1772612400,,,69211.8,66.40,,,0.31099502487562186,69297.0,,,,,,DOWN,298,DOWN,298,DOWN,298,45.32,40,122.90,59.99,85.12,69278.20,69277.71,DOWN
1772612700,,,69280.9,-7.90,,,-0.13099502487562192,69232.76,,,,,,DOWN,299,DOWN,299,DOWN,299,49.96,18,711.35,52.68,53.23,69273.00,69311.80,UP
1772613000,,,69512.9,-201.10,,,,,0.010995024875621873,69315.9,-0.009004975124378145,0.51,0.4990049751243781,UP,298,UP,298,UP,298,62.79,42,0.00,237.70,87.20,69311.80,69477.10,UP
1772613300,,,,0.00,-0.07,69505.7,,,0.04999999999999999,69511.7,-0.00800995024875617,0.529004975124378,0.4790049751243781,UP,298,UP,298,UP,298,50.00,0,8.33,13.67,81.38,69514.03,69527.70,UP
1772642100,,,69498.6,0.00,,,,,,,,,,UP,221,UP,244,UP,244,60.61,35,0.00,3676.00,100.35,69498.60,73174.60,UP
1772642400,,,73271.5,-77.50,,,-0.029004975124378107,73179.950939,,,,,,UP,298,UP,298,UP,298,55.48,32,2457.98,140.10,73.14,73194.00,73228.80,UP
1772642700,,,73216.7,-8.00,,,,,,,,,,DOWN,295,DOWN,295,UP,123,59.00,33,2472.68,88.20,84.30,73208.70,73270.06,UP
1772643000,,,73313.5,-43.60,,,-0.050000000000000044,70736.019,,,,,,DOWN,20,DOWN,144,DOWN,149,58.56,14,2533.88,80.10,79.29,73269.90,73335.30,UP
1772643300,,,73435.4,-73.42,,,,,,,,,,DOWN,29,DOWN,82,DOWN,101,57.45,56,2625.96,85.12,122.95,73361.98,73335.40,DOWN
1772643600,,,73500.0,-151.40,,,,,,,,,,UP,296,UP,296,UP,296,61.47,45,116.00,158.90,115.92,73348.60,73439.60,UP
