Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773136500,,,71032.54450849,50.46,,,,,,,,,,DOWN,35,DOWN,52,DOWN,57,53.27,6,64.80,16.99,37.45,71083.00,71086.90,UP
1773136800,,,70982.1,91.90,,,,,0.09000000000000002,71076.1,-0.010000000000000009,0.55,0.46,UP,11,DOWN,41,DOWN,44,43.26,6,104.69,2.10,49.16,71074.00,71002.78,DOWN
1773137100,,,70892.0,110.78,,,,,-0.31,71002.776,-0.02999999999999997,0.36,0.67,DOWN,0,DOWN,15,DOWN,15,39.01,6,120.38,14.06,67.06,71002.78,70907.00,DOWN
1773137400,,,70857.32,49.68,-0.09000000000000002,70907.0,,,,,,,,DOWN,298,DOWN,298,DOWN,298,41.08,18,49.68,48.00,41.24,70907.00,70880.29,DOWN
1773137700,,,70822.69,57.60,,,,,,,,,,DOWN,299,DOWN,299,DOWN,299,33.46,5,109.39,31.33,60.88,70880.29,70790.10,DOWN
1773138000,,,70799.1025532,-12.53,,,-0.010000000000000009,70788.63113018,,,,,,DOWN,298,DOWN,298,DOWN,298,35.28,15,0.00,69.93,57.36,70786.57,70790.00,DOWN
1773138300,,,70802.0,13.81,,,,,,,,,,UP,0,UP,30,UP,35,37.00,4,58.54,0.00,27.85,70815.81,70793.20,DOWN
1773138600,,,70862.1,-82.10,,,0.10000000000000003,70759.09,,,,,,UP,297,UP,297,UP,297,49.79,7,20.91,146.30,75.47,70780.00,70846.31,UP
1773138900,,,70748.32914409,111.07,,,,,,,,,,DOWN,41,DOWN,57,DOWN,57,38.60,12,153.60,11.78,59.97,70859.40,70738.32,DOWN
1773139200,,,70761.417,-19.52,,,,,,,,,,DOWN,296,DOWN,296,DOWN,296,39.86,3,41.00,82.78,35.89,70741.90,70751.20,UP
1773139500,,,70717.35576657,32.14,0.12000000000000005,70738.91,,,-0.15999999999999998,70738.8,-0.020000000000000018,0.43,0.59,UP,5,DOWN,20,DOWN,30,38.77,7,69.20,0.00,39.75,70749.50,70685.60,DOWN
1773139800,,,70862.0,-174.40,-0.04999702088360586,70687.6,,,,,,,,DOWN,299,DOWN,299,DOWN,299,58.45,4,0.10,182.30,53.07,70687.60,70869.90,UP
1773140100,,,70774.4,92.30,,,,,,,,,,UP,296,UP,296,UP,296,46.90,34,93.98,2.22,34.16,70866.70,70774.30,DOWN
1773140400,,,70654.9,119.50,,,,,,,,,,DOWN,297,DOWN,297,DOWN,297,54.88,7,126.34,53.20,79.99,70774.40,70827.60,UP
1773140700,,,70757.1,47.00,,,,,,,,,,UP,295,UP,295,UP,295,43.44,7,92.10,48.50,75.63,70804.10,70712.10,DOWN
1773141000,,,70682.0,40.60,,,,,-0.07099502487562187,70712.0,-0.00900497512437809,0.4690049751243781,0.5390049751243781,DOWN,19,DOWN,180,DOWN,190,36.91,4,93.10,19.01,38.26,70722.60,70629.50,DOWN
1773141300,,,70665.4,-35.90,,,,,,,,,,DOWN,299,DOWN,299,DOWN,299,41.82,5,46.20,67.40,43.57,70629.50,70665.40,UP
1773141600,,,70742.0,-91.70,,,,,,,,,,UP,289,UP,289,UP,289,53.17,7,28.20,102.32,50.62,70650.30,70736.62,UP
1773141900,,,70598.69,143.31,0.05099502487562191,70742.0,,,,,,,,UP,298,UP,298,UP,298,50.00,0,143.31,13.86,48.03,70742.00,70621.80,DOWN
1773151800,,,70622.0,0.00,,,,,,,,,,DOWN,262,DOWN,262,DOWN,262,33.83,17,1121.90,0.00,109.72,70622.00,69518.89,DOWN
1773152100,,,69569.9,-94.80,,,,,,,,,,DOWN,298,DOWN,298,DOWN,298,43.82,32,174.40,182.80,146.16,69475.10,69608.20,UP
1773152400,,,69752.0,-156.70,,,,,,,,,,UP,296,UP,296,UP,296,50.91,19,8.20,193.29,105.52,69595.30,69737.00,UP
1773152700,,,69842.0,-106.60,,,,,,,,,,UP,291,UP,291,UP,291,54.70,14,13.40,190.70,92.49,69735.40,69812.00,UP
1773153000,,,69928.6,-86.60,,,0.4,69842.0,,,,,,UP,295,UP,295,UP,295,58.92,22,29.90,158.00,128.60,69842.00,69987.80,UP
