# Polymarket Sniper V5 — Session Log
# Generated: 2026-03-09 21:00:40
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-09 21:00:42,100.00,96.76,100.00,04:18,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
2026-03-09 21:00:58,100.00,96.76,100.00,04:03,68415.55,68363.70,51.85,52.30,49.0,NEUTRAL,W-UP,46.0,42.76,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.745,0.255,0.749,0.259,0.00,0.00
2026-03-09 21:01:13,100.00,96.76,100.00,03:47,68419.89,68363.70,56.19,56.19,67.0,NEUTRAL,W-UP,49.4,45.83,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.835,0.165,0.840,0.170,0.00,0.00
2026-03-09 21:01:29,100.00,96.76,100.00,03:31,68462.00,68363.70,98.30,98.30,67.0,NEUTRAL,W-UP,50.6,47.81,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.835,0.165,0.839,0.169,0.00,0.00
2026-03-09 21:01:44,100.00,96.76,100.00,03:16,68461.90,68363.70,98.20,98.35,75.1,NEUTRAL,W-UP,50.4,47.83,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.875,0.125,0.880,0.129,0.00,0.00
2026-03-09 21:02:00,100.00,96.76,100.00,03:01,68462.00,68363.70,98.30,98.35,71.1,NEUTRAL,W-UP,49.3,47.83,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.855,0.145,0.860,0.149,0.00,0.00
2026-03-09 21:02:15,100.00,96.76,100.00,02:45,68452.80,68363.70,89.10,98.35,79.1,NEUTRAL,W-UP,50.7,46.00,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.895,0.105,0.900,0.109,0.00,0.00
2026-03-09 21:02:30,100.00,96.76,100.00,02:30,68462.00,68363.70,98.30,98.35,87.1,NEUTRAL,W-UP,51.3,47.02,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.935,0.065,0.940,0.069,0.00,0.00
2026-03-09 21:02:45,100.00,96.76,100.00,02:15,68465.40,68363.70,101.70,111.90,81.0,NEUTRAL,W-UP,50.3,50.99,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.905,0.095,0.909,0.099,0.00,0.00
2026-03-09 21:03:01,100.00,96.76,100.00,01:59,68477.75,68363.70,114.05,114.05,85.0,NEUTRAL,W-UP,50.2,50.99,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.925,0.075,0.929,0.079,0.00,0.00
2026-03-09 21:03:16,100.00,96.76,100.00,01:44,68477.75,68363.70,114.05,114.05,93.0,NEUTRAL,W-UP,52.0,37.77,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.965,0.035,0.970,0.040,0.00,0.00
2026-03-09 21:03:32,100.00,96.76,100.00,01:28,68468.70,68363.70,105.00,122.46,95.0,NEUTRAL,W-UP,51.9,37.77,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.975,0.025,0.980,0.030,0.00,0.00
2026-03-09 21:03:47,100.00,96.76,100.00,01:13,68477.00,68363.70,113.30,122.46,97.0,NEUTRAL,W-UP,54.8,41.93,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.985,0.015,0.990,0.020,0.00,0.00
2026-03-09 21:04:02,100.00,96.76,100.00,00:58,68476.90,68363.70,113.20,133.08,99.0,NEUTRAL,W-UP,54.8,41.93,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-09 21:04:18,100.00,96.76,100.00,00:42,68476.90,68363.70,113.20,133.08,99.1,NEUTRAL,W-UP,53.5,37.43,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.995,0.009,1.000,0.009,0.00,0.00
2026-03-09 21:04:34,100.00,96.76,100.00,00:26,68476.90,68363.70,113.20,133.08,99.1,NEUTRAL,W-UP,54.3,37.43,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.995,0.009,1.000,0.009,0.00,0.00
2026-03-09 21:04:50,100.00,96.76,100.00,00:10,68488.80,68363.70,125.10,133.08,99.1,NEUTRAL,W-UP,55.0,40.02,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.995,0.009,1.000,0.009,0.00,0.00
TRADE_EVENT,2026-03-09 21:04:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,100.00,Win: UP | PnL: 0.00
2026-03-09 21:05:05,100.00,96.76,100.00,04:55,68493.60,68363.70,129.90,133.08,99.1,NEUTRAL,W-UP,54.3,40.02,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.995,0.009,1.000,0.009,0.00,0.00
2026-03-09 21:05:20,100.00,96.76,100.00,04:40,68502.12,68502.12,0.00,0.00,-21.1,NEUTRAL,W-UP,50.8,33.22,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.395,0.605,0.399,0.610,0.00,0.00
2026-03-09 21:05:36,100.00,96.76,100.00,04:24,68493.60,68502.12,-8.52,8.52,-26.9,NEUTRAL,W-UP,52.0,33.22,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.385,0.615,0.370,0.639,0.00,0.00
2026-03-09 21:05:52,100.00,96.76,100.00,04:09,68490.87,68502.12,-11.25,11.25,-15.9,NEUTRAL,W-UP,51.1,33.22,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.425,0.580,0.430,0.589,0.00,0.00
2026-03-09 21:06:07,100.00,96.76,100.00,03:53,68493.60,68502.12,-8.52,11.25,-25.0,NEUTRAL,W-UP,52.3,33.22,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.375,0.635,0.390,0.640,0.00,0.00
2026-03-09 21:06:22,100.00,96.76,100.00,03:38,68435.60,68502.12,-66.52,66.52,-57.0,NEUTRAL,W-UP,45.8,38.82,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.215,0.785,0.230,0.800,0.00,0.00
2026-03-09 21:06:37,100.00,96.76,100.00,03:23,68435.50,68502.12,-66.62,66.62,-50.9,NEUTRAL,W-UP,45.9,38.82,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.245,0.755,0.250,0.759,0.00,0.00
2026-03-09 21:06:53,100.00,96.76,100.00,03:07,68435.60,68502.12,-66.52,66.62,-64.9,NEUTRAL,W-UP,44.8,38.82,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.175,0.835,0.190,0.839,0.00,0.00
2026-03-09 21:07:09,100.00,96.76,100.00,02:51,68435.60,68502.12,-66.52,66.62,-67.1,NEUTRAL,W-UP,45.6,30.79,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.170,0.830,0.169,0.840,0.00,0.00
2026-03-09 21:07:24,100.00,96.76,100.00,02:36,68435.60,68502.12,-66.52,66.62,-53.0,NEUTRAL,W-UP,46.8,32.57,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.215,0.785,0.240,0.770,0.00,0.00
2026-03-09 21:07:40,100.00,96.76,100.00,02:20,68435.60,68502.12,-66.52,66.62,-32.9,NEUTRAL,W-UP,51.0,39.29,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.335,0.665,0.340,0.669,0.00,0.00
2026-03-09 21:07:57,100.00,96.76,100.00,02:04,68462.00,68502.12,-40.12,66.62,-11.0,NEUTRAL,W-UP,51.2,39.65,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.410,0.590,0.450,0.560,0.00,0.00
