Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1772313900,0.010000000000000009,66478.6,,0.00,,,,,,,,,,DOWN,235,DOWN,235,DOWN,235,42.61,4,82.00,-56.64,27.80,66550.00,66493.36,DOWN
1772314200,0.030000000000000027,66505.3,66503.2,-9.84,0.19999999999999996,66478.5,,,,,,,,UP,0,UP,4,UP,29,47.76,13,74.66,58.44,69.92,66493.36,66550.33,UP
1772314500,-0.050000000000000044,66786.06,66876.7,-371.50,0.18,66505.3,,,0.22999999999999998,66511.8,-0.010000000000000009,0.62,0.39,UP,4,UP,5,UP,20,66.90,13,3.26,508.10,157.30,66505.20,66809.40,UP
1772314800,-0.09000000000000002,66851.4,66858.4,-46.30,-0.14999999999999997,66812.1,,,,,,,,UP,298,UP,298,UP,298,65.66,4,45.62,63.16,51.58,66812.10,66858.40,UP
1772315100,0.010000000000000009,66761.6,66805.3,53.10,,,,,0.33,66898.4,-0.04999999999999993,0.69,0.36,UP,299,UP,299,UP,299,54.63,9,116.90,79.20,80.29,66858.40,66761.28,DOWN
1772315400,0.020000000000000018,66592.0,66592.0,169.28,-0.13999999999999996,66761.6,,,,,,,,DOWN,297,DOWN,297,DOWN,297,44.93,10,210.85,0.32,75.36,66761.28,66626.00,DOWN
1772315700,0.020000000000000018,66718.8,,0.00,,,,,,,,,,DOWN,299,DOWN,299,DOWN,299,52.60,7,26.02,159.98,65.29,66612.02,66722.47,UP
1772316000,0.010000000000000009,66858.79022541,66805.0,-86.20,0.11000000000000004,66752.0,,,,,,,,UP,298,UP,298,UP,298,58.63,24,82.60,157.70,132.64,66718.80,66876.50,UP
1772316300,0.010000000000000009,66832.36685659,66817.24371418,59.36,,,,,,,,,,DOWN,1,UP,45,DOWN,111,56.03,3,79.97,13.10,42.27,66876.60,66829.50,DOWN
1772316600,-0.11000000000000004,66916.1,66888.86652248,-59.37,,,,,,,,,,DOWN,299,DOWN,299,DOWN,299,61.47,15,6.20,150.50,73.73,66829.50,66918.40,UP
1772316900,-0.050000000000000044,66964.6,66973.1,-34.10,-0.19999999999999996,66903.3,,,-0.10000000000000003,66928.1,-0.020000000000000018,0.46,0.56,UP,298,UP,298,UP,298,62.88,19,53.80,55.87,50.50,66939.00,66977.80,UP
1772317200,-0.07,67067.3,67074.9,-98.30,,,,,,,,,,UP,298,UP,298,UP,298,65.23,25,29.98,151.60,65.42,66976.60,67070.70,UP
1772317500,-0.030000000000000027,67007.4,67017.5,53.20,-0.21999999999999997,67017.3,,,-0.26,67024.2,-0.020000000000000018,0.38,0.64,DOWN,1,DOWN,1,DOWN,11,56.09,15,74.70,24.00,52.75,67070.70,67010.50,DOWN
