2026-03-02 20:32:40,90.00,94.74,90.00,02:20,69038.50,68957.90,80.60,120.30,65.0,S-UP,S-UP,59.1,87.37,OFF,OFF,WAIT,SKIP|Price 6903368.0c > Max 80.0c,1,BUY_UP,1,0.825,0.185,0.840,0.190,16.13,0.00
2026-03-02 20:32:55,90.00,94.74,90.00,02:06,69062.80,68957.90,104.90,143.10,77.0,S-UP,S-UP,60.7,92.22,OFF,OFF,WAIT,SKIP|Price 6905794.0c > Max 80.0c,1,BUY_UP,1,0.885,0.115,0.889,0.119,16.13,0.00
2026-03-02 20:33:11,90.00,94.74,90.00,01:50,69078.30,68957.90,120.40,159.20,83.0,S-UP,S-UP,60.8,77.64,OFF,OFF,WAIT,SKIP|Price 6906117.0c > Max 80.0c,1,BUY_UP,1,0.915,0.085,0.920,0.090,16.13,0.00
2026-03-02 20:33:27,90.00,94.74,90.00,01:34,69076.90,68957.90,119.00,159.20,89.0,S-UP,S-UP,61.2,80.30,OFF,OFF,WAIT,SKIP|Price 6906567.0c > Max 80.0c,1,BUY_UP,1,0.940,0.055,0.950,0.060,16.13,0.00
2026-03-02 20:33:42,90.00,94.74,90.00,01:18,69080.10,68957.90,122.20,160.40,90.0,S-UP,S-UP,62.0,80.33,OFF,OFF,WAIT,SKIP|Price 6907692.0c > Max 80.0c,1,BUY_UP,1,0.950,0.045,0.950,0.050,16.13,0.00
TRADE_EVENT,2026-03-02 20:33:47,SELL,UP,15.65,0.97000,0.97000,0.00000,16.13,0.00,N/A,0.00,105.65,Manual
2026-03-02 20:33:58,105.65,94.74,100.00,01:02,69087.20,68957.90,129.30,167.50,95.0,S-UP,S-UP,62.4,81.61,OFF,OFF,WAIT,SKIP|Price 6908333.0c > Max 80.0c,1,BUY_UP,1,0.975,0.025,0.980,0.030,0.00,0.00
2026-03-02 20:34:14,105.65,94.74,100.00,00:47,69100.20,68957.90,142.30,180.50,99.0,S-UP,S-UP,63.9,74.91,OFF,OFF,WAIT,SKIP|Price 6910612.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-02 20:34:29,105.65,94.74,100.00,00:32,69120.20,68957.90,162.30,200.50,99.0,S-UP,S-UP,63.9,74.91,OFF,OFF,WAIT,SKIP|Price 6910612.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-02 20:34:44,105.65,94.74,100.00,00:16,69111.40,68957.90,153.50,200.50,99.1,S-UP,S-UP,64.9,76.73,OFF,OFF,WAIT,SKIP|Price 6912140.0c > Max 80.0c,1,BUY_UP,1,0.995,0.009,1.000,0.009,0.00,0.00
TRADE_EVENT,2026-03-02 20:34:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,105.65,Win: UP | PnL: 5.65
2026-03-02 20:35:00,105.65,94.74,100.00,00:01,69116.20,68957.90,158.30,218.70,99.1,S-UP,S-UP,64.0,81.86,OFF,OFF,WAIT,SKIP|Price 6910664.0c > Max 80.0c,1,BUY_UP,1,0.995,0.009,1.000,0.009,0.00,0.00
TRADE_EVENT,2026-03-02 20:35:12,BUY,DOWN,10.00,0.67100,0.67100,0.00000,14.90,58.51,S-UP,0.00,95.65,BET_DOWN_MOM|Leader @ 11s: DOWN 68.0¢
2026-03-02 20:35:15,95.65,94.74,90.00,04:46,69066.30,69116.30,-50.00,50.00,-38.0,S-UP,S-UP,58.5,75.90,OFF,OFF,WAIT,SKIP|Price 6905653.0c > Max 80.0c,-1,BUY_DN,1,0.310,0.690,0.319,0.699,0.00,14.90
2026-03-02 20:35:30,95.65,94.74,90.00,04:30,69058.90,69116.30,-57.40,57.40,-45.0,S-UP,S-UP,56.6,80.71,OFF,OFF,WAIT,SKIP|Price 6903642.0c > Max 80.0c,-1,BUY_DN,1,0.275,0.725,0.280,0.730,0.00,14.90
2026-03-02 20:35:46,95.65,94.74,90.00,04:15,69058.90,69116.30,-57.40,63.73,-41.0,S-UP,S-UP,57.2,80.71,OFF,OFF,WAIT,SKIP|Price 6904330.0c > Max 80.0c,-1,BUY_DN,1,0.295,0.705,0.300,0.710,0.00,14.90
2026-03-02 20:36:01,95.65,94.74,90.00,03:59,69092.94,69116.30,-23.36,63.73,-13.0,S-UP,S-UP,62.4,80.71,OFF,OFF,WAIT,SKIP|Price 6909294.0c > Max 80.0c,-1,BUY_DN,1,0.435,0.565,0.440,0.570,0.00,14.90
2026-03-02 20:36:17,95.65,94.74,90.00,03:43,69117.10,69116.30,0.80,95.93,3.0,S-UP,S-UP,63.7,62.74,OFF,OFF,WAIT,SKIP|Price 6911052.0c > Max 80.0c,-1,BUY_DN,1,0.515,0.485,0.520,0.490,0.00,14.90
2026-03-02 20:36:33,95.65,94.74,90.00,03:27,69098.85,69116.30,-17.45,95.93,-5.0,S-UP,S-UP,62.8,62.74,OFF,OFF,WAIT,SKIP|Price 6909885.0c > Max 80.0c,-1,BUY_DN,1,0.475,0.525,0.480,0.530,0.00,14.90
2026-03-02 20:36:49,95.65,94.74,90.00,03:11,69102.05,69116.30,-14.25,95.93,-5.0,S-UP,S-UP,63.1,63.58,OFF,OFF,WAIT,SKIP|Price 6910205.0c > Max 80.0c,-1,BUY_DN,1,0.475,0.525,0.479,0.529,0.00,14.90
2026-03-02 20:37:05,95.65,94.74,90.00,02:55,69088.10,69116.30,-28.20,95.93,-19.0,S-UP,S-UP,61.8,51.41,OFF,OFF,WAIT,SKIP|Price 6909554.0c > Max 80.0c,-1,BUY_DN,1,0.405,0.595,0.410,0.600,0.00,14.90
