Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1772498400,,,69139.2,-47.90,,,0.010000000000000009,69096.6,,,,,,UP,299,UP,299,UP,299,66.00,4,0.00,65.09,36.99,69091.30,69106.76,UP
1772498700,,,68973.8,131.20,,,,,,,,,,UP,299,UP,299,UP,299,48.67,5,167.41,62.40,56.58,69105.00,68977.90,DOWN
1772499000,,,68966.5,11.40,-0.009999999999999953,68979.66,,,,,,,,DOWN,299,DOWN,299,DOWN,299,50.65,2,59.23,36.89,50.14,68977.90,68989.21,UP
1772499300,,,69012.9,-40.00,-0.20999999999999996,68966.87,,,-0.13,68966.1,-0.00800995024875617,0.4390049751243781,0.57,DOWN,1,DOWN,5,DOWN,37,61.43,9,55.69,137.64,56.21,68972.90,69096.40,UP
1772499600,,,68999.7,96.80,,,,,,,,,,DOWN,3,DOWN,21,DOWN,22,57.11,3,156.90,0.00,61.65,69096.50,69019.60,DOWN
1772499900,,,69079.6,-22.60,0.18999999999999995,69079.5,0.14999999999999997,69079.6,,,,,,UP,4,UP,4,UP,22,56.79,5,23.67,82.60,59.61,69057.00,69059.60,UP
1772500200,,,69173.3,-113.70,,,,,-0.13,69079.5,-0.00800995024875617,0.4390049751243781,0.5690049751243781,UP,299,UP,299,UP,299,56.26,2,0.00,176.90,63.74,69059.60,69151.89,UP
1772500500,,,68893.2,252.90,0.020000000000000018,69130.1,,,,,,,,UP,298,UP,298,UP,298,39.87,4,255.70,0.00,97.29,69146.10,68924.20,DOWN
1772500800,,,69012.04,-92.34,,,,,-0.07099502487562187,68899.6,-0.00900497512437809,0.4690049751243781,0.54,DOWN,299,DOWN,299,DOWN,299,48.90,5,36.60,112.52,64.44,68919.70,68993.20,UP
1772501100,,,68959.77,43.46,,,,,,,,,,UP,299,UP,299,UP,299,40.64,2,103.23,43.05,47.25,69003.23,68900.10,DOWN
1772501400,,,68940.9,-36.68,,,,,,,,,,DOWN,0,DOWN,3,DOWN,8,52.55,8,139.52,140.08,98.23,68904.22,69005.60,UP
1772501700,,,68941.01,64.49,-0.15099502487562194,68986.2,,,,,,,,UP,298,UP,298,UP,298,53.14,4,99.20,0.10,66.39,69005.50,68993.20,DOWN
1772502000,,,68999.5,-6.30,,,,,-0.24999999999999994,68961.76,-0.00800995024875617,0.3790049751243781,0.6290049751243781,UP,299,UP,299,UP,299,55.48,6,122.20,50.43,68.42,68993.20,69032.82,UP
1772502300,,,,0.00,,,-0.22099502487562195,68986.3,,,,,,UP,299,UP,299,UP,299,56.29,2,172.53,2.99,77.96,69032.83,69008.20,DOWN
1772502600,,,68910.2,105.70,,,-0.36000000000000004,69022.8,,,,,,UP,299,UP,299,UP,299,43.61,2,143.00,7.00,65.34,69015.90,68872.90,DOWN
1772502900,,,68796.0,76.90,,,,,,,,,,DOWN,299,DOWN,299,DOWN,299,35.43,18,119.90,19.09,52.92,68872.90,68753.00,DOWN
1772503200,,,68497.0,251.30,-0.050000000000000044,68748.2,,,-0.03099502487562189,68706.8,-0.029004975124378107,0.4990049751243781,0.51,DOWN,16,DOWN,24,DOWN,24,32.37,9,329.30,0.00,133.57,68748.30,68573.99,DOWN
1772503500,,,68605.8,-33.90,-0.030000000000000027,68562.0,,,-0.14000000000000007,68535.71,-0.020000000000000018,0.44,0.57,DOWN,298,DOWN,298,DOWN,298,40.44,6,58.50,112.19,77.01,68571.90,68614.50,UP
1772503800,,,68642.19,-27.69,,,0.06,68624.64,,,,,,UP,299,UP,299,UP,299,39.27,4,0.00,77.30,58.53,68614.50,68634.40,DOWN
