Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773956400,,,70467.9,25.10,,,,,-0.33,70459.8,-0.010000000000000009,0.34,0.66,DOWN,6,DOWN,6,DOWN,9,38.74,3,46.42,32.10,42.49,70493.00,70458.04,DOWN
1773956700,,,70409.6,56.70,,,-0.11000000000000004,70450.69,,,,,,DOWN,7,DOWN,16,DOWN,49,33.53,3,71.50,0.00,25.34,70466.30,70414.50,DOWN
1773957000,,,70409.97,4.63,,,-0.13000000000000006,70400.6,,,,,,DOWN,7,DOWN,7,UP,37,42.90,2,19.80,25.00,38.15,70414.60,70409.92,DOWN
1773957300,,,70484.8,-76.10,,,0.20999999999999996,70435.0,,,,,,UP,1,UP,1,UP,28,48.01,5,0.00,135.90,65.15,70408.70,70424.90,UP
1773957600,,,70370.63,57.77,0.20999999999999996,70434.7,,,,,,,,UP,2,UP,5,UP,8,38.52,5,62.39,69.80,65.83,70428.40,70366.01,DOWN
1773957900,,,70427.39,-42.49,-0.17999999999999994,70350.1,,,,,,,,DOWN,2,DOWN,23,DOWN,29,47.39,9,80.90,53.20,52.50,70384.90,70420.70,UP
1773958200,,,70423.98,-23.09,,,0.050000000000000044,70420.6,,,,,,DOWN,28,DOWN,28,DOWN,31,52.96,7,24.88,61.51,31.38,70400.89,70439.76,UP
1773958500,,,70395.4,52.80,,,-0.27,70429.2,,,,,,DOWN,1,DOWN,1,DOWN,4,52.98,10,89.26,4.60,35.40,70448.20,70452.80,DOWN
1773958800,,,70365.7,76.70,,,0.11000000000000004,70436.85,,,,,,UP,7,DOWN,28,DOWN,28,48.12,5,80.40,0.00,26.98,70442.40,70393.57,DOWN
1773959100,,,70395.3,7.10,,,0.16999999999999998,70402.5,,,,,,UP,1,UP,22,UP,41,45.00,3,18.70,19.20,20.30,70402.40,70402.50,DOWN
1773959400,,,70223.08,166.32,,,,,-0.030000000000000027,70375.2,-0.010000000000000009,0.49,0.52,DOWN,3,DOWN,21,DOWN,30,28.48,39,207.70,0.00,70.08,70389.40,70226.00,DOWN
1773959700,,,70031.99,194.01,,,,,-0.11000000000000004,70226.0,0.0,0.44,0.57,UP,3,DOWN,18,DOWN,27,22.92,9,247.86,0.00,90.77,70226.00,70035.68,DOWN
1773960000,,,70083.2,-32.00,,,-0.06,70037.5,,,,,,DOWN,19,DOWN,19,DOWN,22,34.78,6,92.24,32.00,50.51,70051.20,70076.70,UP
1773960300,,,70063.2,3.00,0.050000000000000044,70066.2,,,,,,,,DOWN,17,DOWN,47,DOWN,53,45.15,6,58.94,8.80,37.37,70066.20,70075.00,UP
1773960600,,,70124.3,-35.20,,,,,0.13000000000000006,70103.1,-0.009999999999999898,0.57,0.44,UP,3,UP,18,UP,42,52.72,6,0.00,83.20,39.03,70089.10,70165.97,UP
1773960900,,,70140.97,25.54,,,,,-0.14999999999999997,70150.81,-0.010000000000000009,0.43,0.58,UP,0,UP,45,DOWN,54,55.38,5,41.42,13.99,29.37,70166.51,70180.50,UP
1773961200,,,70238.08,-46.93,,,,,0.36000000000000004,70245.3,-0.019999999999999907,0.69,0.34,UP,6,UP,6,UP,9,63.71,5,10.36,87.68,41.15,70191.15,70265.75,UP
1773961500,,,70254.8,19.20,,,,,-0.09000000000000002,70274.0,-0.010000000000000009,0.46,0.55,DOWN,9,DOWN,36,DOWN,57,53.98,7,48.15,0.00,34.92,70274.00,70231.00,DOWN
1773961800,,,70209.2,21.80,,,,,0.11000000000000004,70231.0,-0.010000000000000009,0.56,0.45,UP,15,DOWN,39,DOWN,42,49.30,5,48.89,0.31,34.83,70231.00,70193.10,DOWN
1773962100,,,70065.32,127.78,,,,,-0.35000000000000003,70166.01,-0.010000000000000009,0.33,0.69,DOWN,9,DOWN,9,DOWN,15,29.19,7,175.27,0.10,49.74,70193.10,70023.44,DOWN
1773962400,,,70000.93,22.51,,,,,0.030000000000000027,70027.28,-0.010000000000000009,0.52,0.49,UP,0,DOWN,72,DOWN,109,35.56,9,50.86,8.70,31.80,70023.44,70025.30,UP
1773962700,,,70162.33,-128.11,,,0.22999999999999998,70030.7,,,,,,UP,1,UP,7,UP,19,53.20,3,3.52,134.80,37.42,70034.22,70165.60,UP
1773963000,,,70037.8,125.30,0.14000000000000007,70150.0,,,,,,,,UP,5,UP,8,UP,11,33.42,8,156.40,24.30,51.91,70163.10,70006.70,DOWN
1773963300,,,69926.37,62.73,-0.07,69989.1,,,,,,,,DOWN,5,DOWN,122,DOWN,122,20.02,45,243.10,11.47,81.95,69989.10,69746.00,DOWN
1773963600,,,69832.1,-95.30,0.03999999999999998,69739.8,,,,,,,,UP,8,UP,77,UP,77,37.03,12,5.17,113.20,47.78,69736.80,69847.10,UP
1773963900,,,69855.93,-10.27,,,,,-0.13000000000000006,69832.5,-0.020000000000000018,0.45,0.55,DOWN,0,DOWN,3,DOWN,9,38.66,5,32.55,20.69,28.63,69845.66,69854.15,UP
1773964200,,,69865.6,-7.00,,,,,0.030000000000000027,69858.6,-0.010000000000000009,0.52,0.49,DOWN,39,DOWN,45,DOWN,111,52.17,9,40.60,50.50,37.58,69858.60,69909.10,UP
1773964500,,,69911.7,12.25,,,,,0.16999999999999998,69922.1,-0.020000000000000018,0.6,0.41,UP,12,UP,15,UP,18,51.94,4,16.99,52.45,37.83,69923.95,69911.90,DOWN
1773964800,,,69849.82,68.68,,,,,-0.08000000000000002,69924.0,0.0,0.46,0.55,DOWN,6,DOWN,51,DOWN,51,41.12,20,79.26,34.50,48.00,69918.50,69856.60,DOWN
1773965100,,,69992.88,-143.38,,,,,0.26,69858.5,0.020000000000000018,0.61,0.41,UP,3,UP,9,UP,9,60.07,9,0.00,174.91,45.77,69849.50,70004.00,UP
1773965400,,,70060.8,-56.80,,,,,0.52,70058.3,0.0,0.76,0.25,UP,3,UP,6,UP,6,62.74,4,5.80,102.80,49.80,70004.00,70062.10,UP
1773965700,,,70158.25,-96.15,,,,,0.31,70092.4,-0.020000000000000018,0.67,0.34,UP,3,UP,9,UP,12,64.35,5,0.00,96.15,44.53,70062.10,70130.00,UP
1773966000,,,69982.4,147.60,,,,,-0.030000000000000027,70108.5,-0.010000000000000009,0.49,0.51,DOWN,0,DOWN,39,DOWN,45,46.85,8,184.90,18.00,55.74,70130.00,69999.60,DOWN
1773966300,,,70073.3,-98.80,,,,,0.20999999999999996,70014.31,-0.010000000000000009,0.61,0.4,UP,3,UP,15,UP,21,57.45,5,0.00,141.33,50.37,69974.50,70115.19,UP
1773966600,,,70099.3,-0.70,,,,,-0.07,70088.2,-0.009999999999999953,0.47,0.56,DOWN,9,UP,60,UP,78,53.66,7,14.20,29.74,24.33,70098.60,70105.80,UP
1773966900,,,70179.3,-74.70,,,,,-0.040000000000000036,70115.1,-0.020000000000000018,0.49,0.53,UP,36,UP,69,UP,75,64.03,7,50.10,135.60,72.42,70104.60,70231.20,UP
1773967200,,,70205.0,36.08,,,,,-0.10000000000000003,70215.4,-0.03999999999999998,0.47,0.57,DOWN,15,DOWN,204,DOWN,243,60.67,3,40.20,10.82,31.03,70241.08,70204.90,DOWN
1773967500,,,70254.0,-37.70,,,,,0.04999999999999999,70216.2,-0.040000000000000036,0.54,0.5,UP,9,UP,90,UP,99,58.09,2,0.10,61.70,30.68,70216.30,70240.10,UP
1773967800,,,70171.9,68.20,,,,,-0.010000000000000009,70214.7,-0.010000000000000009,0.5,0.51,,,,,,,51.01,1,69.10,62.50,43.62,70240.10,70191.88,DOWN
1773968100,,,70197.0,-5.12,0.010000000000000009,70183.5,,,,,,,,,,,,,,52.56,53,9.18,41.06,37.50,70191.88,70185.00,DOWN
1773968400,,,70303.7,-110.20,0.010000000000000009,70193.5,,,,,,,,,,,,,,62.00,12,0.00,173.70,68.93,70193.50,70322.00,UP
1773968700,,,70375.72,-68.62,,,,,0.010000000000000009,70338.1,-0.010000000000000009,0.51,0.5,,,,,,,65.87,11,0.00,110.20,49.14,70307.10,70378.00,UP
1773969000,,,70422.26,-44.26,,,,,0.010000000000000009,70398.1,-0.010000000000000009,0.51,0.5,,,,,,,62.52,5,26.90,54.00,38.83,70378.00,70404.90,UP
1773969300,,,70369.02,35.88,,,,,0.010000000000000009,70408.67,-0.010000000000000009,0.51,0.5,,,,,,,57.37,6,43.09,32.93,48.53,70404.90,70395.30,DOWN
1773969600,,,70387.5,7.80,,,,,0.010000000000000009,70422.0,-0.010000000000000009,0.51,0.5,,,,,,,51.42,19,49.86,37.09,48.88,70395.30,70365.00,DOWN
1773969900,,,70395.6,-30.60,,,,,0.010000000000000009,70365.0,-0.010000000000000009,0.51,0.5,,,,,,,54.77,15,5.10,41.48,37.73,70365.00,70388.08,UP
