2026-03-02 22:22:54,90.00,94.74,90.00,02:06,68938.60,68882.93,55.67,102.20,51.0,S-UP,S-UP,53.4,88.56,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6893743.0c > Max 80.0c,-1,BUY_DN,1,0.755,0.245,0.759,0.249,0.00,18.18
2026-03-02 22:23:09,90.00,94.74,90.00,01:51,68916.70,68882.93,33.77,109.70,-4.0,S-UP,S-UP,50.5,72.52,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6889418.0c > Max 80.0c,-1,BUY_DN,1,0.480,0.520,0.460,0.500,0.00,18.18
2026-03-02 22:23:24,90.00,94.74,90.00,01:36,68872.79,68882.93,-10.14,109.70,29.0,S-UP,S-UP,50.5,79.74,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6889331.0c > Max 80.0c,-1,BUY_DN,1,0.645,0.355,0.650,0.360,0.00,18.18
2026-03-02 22:23:40,90.00,94.74,90.00,01:20,68910.40,68882.93,27.47,109.70,31.0,S-UP,S-UP,51.8,80.75,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6891209.0c > Max 80.0c,-1,BUY_DN,1,0.655,0.345,0.659,0.349,0.00,18.18
2026-03-02 22:23:56,90.00,94.74,90.00,01:04,68915.80,68882.93,32.87,109.70,46.9,S-UP,S-UP,51.6,80.75,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6890916.0c > Max 80.0c,-1,BUY_DN,1,0.735,0.265,0.739,0.270,0.00,18.18
2026-03-02 22:24:11,90.00,94.74,90.00,00:49,68939.40,68882.93,56.47,109.70,56.0,S-UP,S-UP,52.9,62.19,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6892801.0c > Max 80.0c,-1,BUY_DN,1,0.785,0.220,0.790,0.230,0.00,18.18
2026-03-02 22:24:27,90.00,94.74,90.00,00:33,68923.92,68882.93,40.99,109.70,76.9,S-UP,S-UP,52.3,64.30,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6891912.0c > Max 80.0c,-1,BUY_DN,1,0.885,0.115,0.889,0.120,0.00,18.18
2026-03-02 22:24:42,90.00,94.74,90.00,00:18,68980.20,68882.93,97.27,163.60,97.0,S-UP,S-UP,55.8,76.21,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6897109.0c > Max 80.0c,-1,BUY_DN,1,0.985,0.015,0.990,0.020,0.00,18.18
2026-03-02 22:24:58,90.00,94.74,90.00,00:02,69001.80,68882.93,118.87,165.40,99.1,S-UP,S-UP,57.0,76.21,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6898999.0c > Max 80.0c,-1,BUY_DN,1,0.995,0.009,1.000,0.009,0.00,18.18
TRADE_EVENT,2026-03-02 22:24:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,90.00,Win: UP | PnL: -10.00
2026-03-02 22:25:13,90.00,94.74,90.00,04:47,68983.20,68998.61,-15.41,15.41,-3.0,S-UP,S-UP,55.3,65.77,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.485,0.515,0.490,0.520,0.00,0.00
TRADE_EVENT,2026-03-02 22:25:14,BUY,DOWN,10.00,0.55100,0.55100,0.00000,18.15,55.35,S-UP,0.00,80.00,BET_DOWN_MOM|Leader @ 11s: DOWN 55.9¢
2026-03-02 22:25:29,80.00,94.74,80.00,04:31,69029.10,68998.61,30.49,56.10,15.0,S-UP,S-UP,57.4,74.95,OFF,OFF,WAIT,SKIP|Price 6899551.0c > Max 80.0c,-1,BUY_DN,1,0.575,0.425,0.580,0.430,0.00,18.15
2026-03-02 22:25:44,80.00,94.74,80.00,04:16,69003.80,68998.61,5.19,56.10,15.0,S-UP,S-UP,57.7,74.95,OFF,OFF,WAIT,SKIP|Price 6900036.0c > Max 80.0c,-1,BUY_DN,1,0.575,0.425,0.580,0.430,0.00,18.15
2026-03-02 22:26:00,80.00,94.74,80.00,04:00,68955.30,68998.61,-43.31,73.80,-9.0,S-UP,S-UP,54.9,76.95,OFF,OFF,WAIT,SKIP|Price 6896200.0c > Max 80.0c,-1,BUY_DN,1,0.455,0.545,0.460,0.550,0.00,18.15
2026-03-02 22:26:15,80.00,94.74,80.00,03:45,68978.00,68998.61,-20.61,73.80,-29.0,S-UP,S-UP,53.4,66.01,OFF,OFF,WAIT,SKIP|Price 6894401.0c > Max 80.0c,-1,BUY_DN,1,0.355,0.645,0.360,0.650,0.00,18.15
2026-03-02 22:26:31,80.00,94.74,80.00,03:29,68945.50,68998.61,-53.11,83.60,-31.1,S-UP,S-UP,53.3,69.42,OFF,OFF,WAIT,SKIP|Price 6894200.0c > Max 80.0c,-1,BUY_DN,1,0.345,0.655,0.349,0.660,0.00,18.15
2026-03-02 22:26:47,80.00,94.74,80.00,03:13,68969.40,68998.61,-29.21,84.80,-41.1,S-UP,S-UP,53.2,69.42,OFF,OFF,WAIT,SKIP|Price 6894094.0c > Max 80.0c,-1,BUY_DN,1,0.295,0.705,0.299,0.710,0.00,18.15
2026-03-02 22:27:03,80.00,94.74,80.00,02:57,68933.50,68998.61,-65.11,95.60,-39.0,S-UP,S-UP,52.0,73.05,OFF,OFF,WAIT,SKIP|Price 6892637.0c > Max 80.0c,-1,BUY_DN,1,0.305,0.695,0.310,0.700,0.00,18.15
2026-03-02 22:27:19,80.00,94.74,80.00,02:41,68991.20,68998.61,-7.41,95.60,-2.0,S-UP,S-UP,55.2,64.09,OFF,OFF,WAIT,SKIP|Price 6897044.0c > Max 80.0c,-1,BUY_DN,1,0.490,0.510,0.500,0.520,0.00,18.15
2026-03-02 22:27:35,80.00,94.74,80.00,02:25,69004.00,68998.61,5.39,95.60,-7.0,S-UP,S-UP,55.6,71.20,OFF,OFF,WAIT,SKIP|Price 6897604.0c > Max 80.0c,-1,BUY_DN,1,0.465,0.535,0.469,0.539,0.00,18.15
2026-03-02 22:27:50,80.00,94.74,80.00,02:10,68986.48,68998.61,-12.13,95.60,15.0,S-UP,S-UP,55.7,71.20,OFF,OFF,WAIT,SKIP|Price 6897766.0c > Max 80.0c,-1,BUY_DN,1,0.565,0.425,0.580,0.430,0.00,18.15
2026-03-02 22:28:06,80.00,94.74,80.00,01:54,68997.90,68998.61,-0.71,95.60,1.0,S-UP,S-UP,56.2,71.20,OFF,OFF,WAIT,SKIP|Price 6898462.0c > Max 80.0c,-1,BUY_DN,1,0.505,0.495,0.509,0.499,0.00,18.15
2026-03-02 22:28:21,80.00,94.74,80.00,01:39,68988.60,68998.61,-10.01,95.60,35.0,S-UP,S-UP,57.0,64.90,OFF,OFF,WAIT,SKIP|Price 6899716.0c > Max 80.0c,-1,BUY_DN,1,0.680,0.325,0.690,0.340,0.00,18.15
2026-03-02 22:28:37,80.00,94.74,80.00,01:23,69001.50,68998.61,2.89,95.60,19.0,S-UP,S-UP,56.7,66.74,OFF,OFF,WAIT,SKIP|Price 6899249.0c > Max 80.0c,-1,BUY_DN,1,0.595,0.405,0.600,0.410,0.00,18.15
2026-03-02 22:28:53,80.00,94.74,80.00,01:07,69062.20,68998.61,63.59,128.70,85.0,S-UP,S-UP,60.2,73.92,OFF,OFF,WAIT,SKIP|Price 6904799.0c > Max 80.0c,-1,BUY_DN,1,0.925,0.070,0.930,0.080,0.00,18.15
2026-03-02 22:29:08,80.00,94.74,80.00,00:52,69018.80,68998.61,20.19,128.70,43.0,S-UP,S-UP,57.4,61.32,OFF,OFF,WAIT,SKIP|Price 6900200.0c > Max 80.0c,-1,BUY_DN,1,0.715,0.285,0.740,0.310,0.00,18.15
2026-03-02 22:29:24,80.00,94.74,80.00,00:36,69031.70,68998.61,33.09,128.70,41.0,S-UP,S-UP,58.2,66.74,OFF,OFF,WAIT,SKIP|Price 6901314.0c > Max 80.0c,-1,BUY_DN,1,0.705,0.295,0.709,0.299,0.00,18.15
2026-03-02 22:29:40,80.00,94.74,80.00,00:20,69013.00,68998.61,14.39,128.70,49.0,S-UP,S-UP,58.3,66.74,OFF,OFF,WAIT,SKIP|Price 6901557.0c > Max 80.0c,-1,BUY_DN,1,0.745,0.255,0.750,0.260,0.00,18.15
2026-03-02 22:29:55,80.00,94.74,80.00,00:05,69026.84,68998.61,28.23,128.70,-56.1,S-UP,S-UP,56.8,71.92,OFF,OFF,WAIT,SKIP|Price 6899501.0c > Max 80.0c,-1,BUY_DN,1,0.220,0.780,0.269,0.830,0.00,18.15
TRADE_EVENT,2026-03-02 22:29:59,SETTLE,DOWN,18.15,1.00000,1.00000,0.00000,18.15,0.00,N/A,0.00,98.15,Win: DOWN | PnL: 8.15
2026-03-02 22:30:11,98.15,94.74,98.15,04:49,68967.70,68957.90,9.80,9.80,4.9,S-UP,S-UP,54.0,63.15,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.525,0.475,0.529,0.480,0.00,0.00
TRADE_EVENT,2026-03-02 22:30:20,BUY,UP,10.00,0.59000,68967.70000,-68967.11000,16.95,55.05,S-UP,98.15,88.15,Pending: BET_UP_MOM|Leader @ 11s: UP 51.9¢
2026-03-02 22:30:26,88.15,94.74,88.15,04:34,69006.10,68957.90,48.20,48.20,25.1,S-UP,S-UP,56.5,70.45,OFF,OFF,WAIT,SKIP|Price 6900019.0c > Max 80.0c,1,BUY_UP,1,0.625,0.375,0.630,0.379,16.95,0.00
2026-03-02 22:30:42,88.15,94.74,88.15,04:18,69002.16,68957.90,44.26,48.20,38.0,S-UP,S-UP,58.3,75.94,OFF,OFF,WAIT,SKIP|Price 6902762.0c > Max 80.0c,1,BUY_UP,1,0.690,0.310,0.700,0.320,16.95,0.00
2026-03-02 22:30:58,88.15,94.74,88.15,04:02,68979.40,68957.90,21.50,82.10,11.0,S-UP,S-UP,54.6,75.94,OFF,OFF,WAIT,SKIP|Price 6897271.0c > Max 80.0c,1,BUY_UP,1,0.555,0.445,0.560,0.450,16.95,0.00
2026-03-02 22:31:13,88.15,94.74,88.15,03:47,68972.80,68957.90,14.90,82.10,-5.0,S-UP,S-UP,52.3,71.62,OFF,OFF,WAIT,SKIP|Price 6894902.0c > Max 80.0c,1,BUY_UP,1,0.475,0.525,0.480,0.530,16.95,0.00
2026-03-02 22:31:28,88.15,94.74,88.15,03:32,68920.80,68957.90,-37.10,120.30,-18.0,S-UP,S-UP,50.7,78.42,OFF,OFF,WAIT,SKIP|Price 6892997.0c > Max 80.0c,1,BUY_UP,1,0.410,0.590,0.420,0.600,16.95,0.00
