2026-03-01 14:36:59,99.97,94.74,99.00,03:01,66330.70,66298.42,32.28,50.10,29.0,S-UP,S-DOWN,32.8,47.78,OFF,OFF,SKIP|Price 6631876.0c > Max 80.0c,1,BUY_UP,1,0.645,0.355,0.650,0.360,1.61,0.00
2026-03-01 14:37:14,99.97,94.74,99.00,02:46,66297.30,66298.42,-1.12,50.10,-7.0,S-UP,S-DOWN,28.5,48.86,OFF,OFF,SKIP|Price 6627221.0c > Max 80.0c,1,BUY_UP,1,0.465,0.530,0.470,0.540,1.61,0.00
TRADE_EVENT,2026-03-01 14:37:14,SELL,UP,0.58,0.36000,0.36000,0.00000,1.61,0.00,N/A,0.00,100.55,SL HIT | Ent: 62.0¢ -> 35.0¢ (-43.5%)
TRADE_EVENT,2026-03-01 14:37:14,BUY,DOWN,1.00,0.64000,0.64000,0.00000,1.56,0.00,N/A,0.00,99.55,SL+_Recovery
2026-03-01 14:37:30,99.55,94.74,98.58,02:30,66303.08,66298.42,4.66,74.10,13.0,S-UP,S-DOWN,28.5,53.31,OFF,OFF,SKIP|Price 6627151.0c > Max 80.0c,1,BUY_UP,1,0.565,0.435,0.570,0.440,0.00,1.56
2026-03-01 14:37:45,99.55,94.74,98.58,02:16,66256.39,66298.42,-42.03,90.91,-45.0,S-UP,S-DOWN,26.3,57.44,OFF,OFF,SKIP|Price 6624198.0c > Max 80.0c,1,BUY_UP,1,0.275,0.725,0.280,0.730,0.00,1.56
2026-03-01 14:38:01,99.55,94.74,98.58,01:59,66256.39,66298.42,-42.03,101.00,-31.0,S-UP,S-DOWN,28.9,57.44,OFF,OFF,SKIP|Price 6627694.0c > Max 80.0c,1,BUY_UP,1,0.345,0.655,0.350,0.660,0.00,1.56
TRADE_EVENT,2026-03-01 14:38:15,SELL,DOWN,0.56,0.36000,0.36000,0.00000,1.56,0.00,N/A,0.00,100.11,SL HIT | Ent: 64.0¢ -> 35.5¢ (-44.5%)
2026-03-01 14:38:17,100.11,94.74,99.14,01:43,66288.40,66298.42,-10.02,101.00,29.0,S-UP,S-DOWN,37.2,56.56,OFF,OFF,SKIP|Price 6630840.0c > Max 80.0c,1,BUY_UP,1,0.645,0.355,0.650,0.360,0.00,0.00
2026-03-01 14:38:33,100.11,94.74,99.14,01:28,66308.50,66298.42,10.08,101.00,71.0,S-UP,S-DOWN,41.9,63.28,OFF,OFF,SKIP|Price 6634200.0c > Max 80.0c,1,BUY_UP,1,0.855,0.145,0.860,0.150,0.00,0.00
2026-03-01 14:38:48,100.11,94.74,99.14,01:12,66295.19,66298.42,-3.22,101.00,73.0,S-UP,S-DOWN,41.9,63.28,OFF,OFF,SKIP|Price 6634199.0c > Max 80.0c,1,BUY_UP,1,0.865,0.135,0.870,0.140,0.00,0.00
2026-03-01 14:39:04,100.11,94.74,99.14,00:56,66342.41,66298.42,43.99,101.00,64.0,S-UP,S-DOWN,38.4,50.45,OFF,OFF,SKIP|Price 6631664.0c > Max 80.0c,1,BUY_UP,1,0.820,0.180,0.830,0.190,0.00,0.00
2026-03-01 14:39:19,100.11,94.74,99.14,00:41,66327.40,66298.42,28.98,101.00,93.0,S-UP,S-DOWN,42.1,55.53,OFF,OFF,SKIP|Price 6634200.0c > Max 80.0c,1,BUY_UP,1,0.965,0.035,0.970,0.040,0.00,0.00
2026-03-01 14:39:34,100.11,94.74,99.14,00:26,66341.10,66298.42,42.68,101.00,95.0,S-UP,S-DOWN,42.1,55.53,OFF,OFF,SKIP|Price 6634199.0c > Max 80.0c,1,BUY_UP,1,0.975,0.025,0.980,0.030,0.00,0.00
2026-03-01 14:39:49,100.11,94.74,99.14,00:11,66341.99,66298.42,43.57,101.10,97.0,S-UP,S-DOWN,42.1,55.53,OFF,OFF,SKIP|Price 6634199.0c > Max 80.0c,1,BUY_UP,1,0.985,0.015,0.990,0.020,0.00,0.00
TRADE_EVENT,2026-03-01 14:39:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,100.11,Win: UP | PnL: -0.86
2026-03-01 14:40:04,100.11,94.74,99.14,04:56,66345.87,66298.42,47.45,101.10,99.0,S-UP,S-DOWN,41.1,55.53,OFF,OFF,SKIP|Price 6633484.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
TRADE_EVENT,2026-03-01 14:40:17,BUY,UP,1.00,0.60000,0.60000,0.00000,1.67,45.24,S-UP,0.00,99.11,BET_UP_MOM|Price Threshold HIT: UP 62.0¢
2026-03-01 14:40:19,99.11,94.74,98.14,04:41,66345.87,66345.87,0.00,1.43,23.0,S-UP,S-DOWN,45.2,54.07,OFF,OFF,SKIP|Price 6636356.0c > Max 80.0c,1,BUY_UP,1,0.610,0.385,0.620,0.390,1.67,0.00
2026-03-01 14:40:35,99.11,94.74,98.14,04:25,66347.40,66345.87,1.53,17.19,23.0,S-UP,S-DOWN,45.2,54.07,OFF,OFF,SKIP|Price 6636355.0c > Max 80.0c,1,BUY_UP,1,0.620,0.385,0.620,0.390,1.67,0.00
2026-03-01 14:40:51,99.11,94.74,98.14,04:09,66354.30,66345.87,8.43,17.19,23.0,S-UP,S-DOWN,43.6,54.07,OFF,OFF,SKIP|Price 6635165.0c > Max 80.0c,1,BUY_UP,1,0.615,0.385,0.620,0.390,1.67,0.00
2026-03-01 14:41:06,99.11,94.74,98.14,03:54,66358.40,66345.87,12.53,17.19,23.0,S-UP,S-DOWN,43.6,54.07,OFF,OFF,SKIP|Price 6635167.0c > Max 80.0c,1,BUY_UP,1,0.615,0.385,0.620,0.390,1.67,0.00
2026-03-01 14:41:22,99.11,94.74,98.14,03:39,66364.70,66345.87,18.83,22.90,29.0,S-UP,S-DOWN,44.4,43.11,OFF,OFF,SKIP|Price 6635680.0c > Max 80.0c,1,BUY_UP,1,0.645,0.355,0.650,0.360,1.67,0.00
2026-03-01 14:41:37,99.11,94.74,98.14,03:23,66380.60,66345.87,34.73,38.70,51.0,S-UP,S-DOWN,47.9,48.15,OFF,OFF,SKIP|Price 6638202.0c > Max 80.0c,1,BUY_UP,1,0.755,0.245,0.760,0.250,1.67,0.00
2026-03-01 14:41:53,99.11,94.74,98.14,03:07,66377.59,66345.87,31.72,38.70,55.0,S-UP,S-DOWN,46.2,48.15,OFF,OFF,SKIP|Price 6636971.0c > Max 80.0c,1,BUY_UP,1,0.775,0.225,0.780,0.230,1.67,0.00
2026-03-01 14:42:09,99.11,94.74,98.14,02:51,66380.50,66345.87,34.63,38.70,61.0,S-UP,S-DOWN,47.7,35.34,OFF,OFF,SKIP|Price 6638037.0c > Max 80.0c,1,BUY_UP,1,0.805,0.195,0.810,0.200,1.67,0.00
2026-03-01 14:42:24,99.11,94.74,98.14,02:36,66387.30,66345.87,41.43,45.40,79.0,S-UP,S-DOWN,51.0,40.29,OFF,OFF,SKIP|Price 6640516.0c > Max 80.0c,1,BUY_UP,1,0.895,0.105,0.900,0.110,1.67,0.00
TRADE_EVENT,2026-03-01 14:42:35,SELL,UP,1.62,0.97000,0.97000,0.00000,1.67,0.00,N/A,0.00,100.72,TP HIT | Ent: 60.0¢ -> 96.5¢ (+60.8%)
2026-03-01 14:42:39,100.72,94.74,99.76,02:21,66427.30,66345.87,81.43,85.40,95.0,S-UP,S-DOWN,54.6,46.63,OFF,OFF,SKIP|Price 6643681.0c > Max 80.0c,1,BUY_UP,1,0.975,0.025,0.980,0.030,0.00,0.00
2026-03-01 14:42:54,100.72,94.74,99.76,02:06,66482.50,66345.87,136.63,140.60,97.0,S-UP,S-DOWN,60.3,58.86,OFF,OFF,SKIP|Price 6649800.0c > Max 80.0c,1,BUY_UP,1,0.985,0.015,0.990,0.020,0.00,0.00
2026-03-01 14:43:10,100.72,94.74,99.76,01:50,66494.01,66345.87,148.14,153.60,99.0,S-UP,S-DOWN,60.3,40.53,OFF,OFF,SKIP|Price 6649855.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-01 14:43:25,100.72,94.74,99.76,01:35,66508.00,66345.87,162.13,166.10,99.0,S-UP,S-DOWN,61.1,42.42,OFF,OFF,SKIP|Price 6650800.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-01 14:43:41,100.72,94.74,99.76,01:19,66510.79,66345.87,164.92,168.89,99.0,S-UP,S-DOWN,61.4,44.76,OFF,OFF,SKIP|Price 6651170.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-01 14:43:57,100.72,94.74,99.76,01:03,66510.79,66345.87,164.92,168.89,99.0,S-UP,S-DOWN,61.0,44.76,OFF,OFF,SKIP|Price 6650608.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-01 14:44:13,100.72,94.74,99.76,00:47,66514.90,66345.87,169.03,173.00,99.0,S-UP,S-DOWN,59.6,42.40,OFF,OFF,SKIP|Price 6649812.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-01 14:44:28,100.72,94.74,99.76,00:32,66495.40,66345.87,149.53,173.00,99.0,S-UP,S-DOWN,58.7,43.73,OFF,OFF,SKIP|Price 6649148.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-01 14:44:44,100.72,94.74,99.76,00:16,66495.50,66345.87,149.63,173.00,99.0,S-UP,S-DOWN,58.7,43.77,OFF,OFF,SKIP|Price 6649127.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
TRADE_EVENT,2026-03-01 14:44:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,100.72,Win: UP | PnL: 0.62
2026-03-01 14:44:59,100.72,94.74,99.76,00:01,66492.87,66345.87,147.00,173.00,99.0,S-UP,S-DOWN,58.7,43.77,OFF,OFF,SKIP|Price 6649127.0c > Max 80.0c,1,BUY_UP,1,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-01 14:45:15,100.72,94.74,99.76,04:45,66483.80,66483.90,-0.10,9.07,-19.0,S-UP,S-DOWN,56.1,41.98,OFF,OFF,OFF,0,NEUTRAL,0,0.405,0.595,0.410,0.600,0.00,0.00
TRADE_EVENT,2026-03-01 14:45:22,BUY,DOWN,1.00,0.59000,0.59000,0.00000,1.69,56.06,S-UP,0.00,99.72,BET_DOWN_MOM|Price Threshold HIT: DOWN 60.0¢
2026-03-01 14:45:31,99.72,94.74,98.76,04:29,66483.90,66483.90,0.00,9.07,-17.0,S-UP,S-DOWN,56.1,41.98,OFF,OFF,SKIP|Price 6647153.0c > Max 80.0c,-1,BUY_DN,1,0.415,0.585,0.420,0.590,0.00,1.69
2026-03-01 14:45:47,99.72,94.74,98.76,04:13,66479.99,66483.90,-3.91,12.88,3.0,S-UP,S-DOWN,58.4,41.98,OFF,OFF,SKIP|Price 6648918.0c > Max 80.0c,-1,BUY_DN,1,0.515,0.485,0.520,0.490,0.00,1.69
2026-03-01 14:46:03,99.72,94.74,98.76,03:57,66479.30,66483.90,-4.60,30.57,11.0,S-UP,S-DOWN,59.5,43.62,OFF,OFF,SKIP|Price 6649946.0c > Max 80.0c,-1,BUY_DN,1,0.555,0.445,0.560,0.450,0.00,1.69
