Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773316500,,,70516.11,116.39,,,,,,,,,,DOWN,184,DOWN,184,DOWN,184,37.93,22,206.60,-115.50,79.17,70632.50,70425.90,DOWN
1773317100,,,,0.00,,,,,0.3709950248756219,70464.41,-0.009004975124378034,0.69,0.3190049751243781,UP,0,UP,0,UP,12,32.17,8,0.10,42.33,78.16,70436.40,70476.90,UP
1773317400,,,,0.00,,,,,,,,,,DOWN,275,DOWN,275,DOWN,275,35.49,5,0.00,34.70,43.94,70305.60,70340.30,DOWN
1773317700,,,70366.65,-26.35,,,,,,,,,,DOWN,22,DOWN,71,UP,145,45.56,21,22.79,43.40,34.87,70340.30,70383.70,UP
1773318000,,,70412.3,-24.40,,,,,,,,,,DOWN,14,DOWN,14,DOWN,33,46.05,6,52.10,48.90,39.03,70387.90,70397.79,UP
1773318300,,,70465.7,-87.36,,,,,,,,,,DOWN,7,DOWN,7,UP,151,50.37,66,7.22,99.22,54.46,70378.34,70402.90,DOWN
1773318600,,,70417.6,-14.32,,,,,,,,,,UP,2,UP,9,UP,21,55.08,3,6.71,50.02,44.73,70403.28,70443.20,UP
1773318900,,,70373.0,70.10,,,0.08900019996000802,70443.1,0.17000481121682198,70443.2,-0.008005139031934227,0.5890049751243781,0.4190001639075561,UP,2,DOWN,55,DOWN,61,40.45,6,129.10,1.90,56.12,70443.10,70337.00,DOWN
1773319200,,,70318.6,8.15,-0.05099980003999205,70337.1,,,,,,,,DOWN,47,DOWN,57,DOWN,61,45.68,18,37.85,10.35,34.15,70326.75,70332.10,UP
1773319500,,,70408.78,-64.98,,,,,,,,,,UP,2,UP,2,UP,70,57.80,16,11.70,138.40,41.31,70343.80,70482.10,UP
1773319800,,,70583.6,-133.10,,,-0.25,70450.5,,,,,,DOWN,4,DOWN,4,UP,85,72.25,11,0.00,157.50,56.71,70450.50,70608.00,UP
1773320100,,,70400.05,207.95,,,,,,,,,,DOWN,20,DOWN,28,DOWN,32,45.48,10,252.82,0.00,64.84,70608.00,70362.90,DOWN
1773320400,,,70365.1,36.20,,,,,,,,,,UP,3,UP,34,UP,50,48.79,4,51.31,3.12,33.45,70401.30,70381.80,UP
1773320700,,,70436.2,-39.80,,,,,,,,,,UP,2,DOWN,45,DOWN,74,51.33,17,56.00,71.20,43.81,70396.40,70411.95,UP
1773321000,,,70497.3,-61.18,,,,,,,,,,UP,7,UP,7,UP,37,49.99,2,10.35,98.68,59.52,70436.12,70441.80,UP
1773321300,,,70430.4,11.40,,,,,,,,,,UP,3,UP,24,UP,88,50.07,3,41.80,20.20,26.38,70441.80,70444.80,UP
1773321600,,,70213.03,231.77,,,,,,,,,,UP,0,DOWN,33,DOWN,38,31.15,14,231.77,0.00,91.55,70444.80,70240.80,DOWN
1773321900,,,70081.0,166.90,,,,,,,,,,DOWN,32,DOWN,32,DOWN,38,35.73,7,239.30,0.50,91.05,70247.90,70103.10,DOWN
1773322200,,,70066.73,55.31,,,0.12000021653311993,70122.04,,,,,,UP,3,UP,16,UP,63,35.02,4,55.31,75.06,45.34,70122.04,70125.20,UP
1773322500,,,70129.3,-45.50,,,,,,,,,,DOWN,2,DOWN,2,DOWN,103,59.74,62,112.20,273.20,117.81,70083.80,70357.00,UP
1773322800,,,70243.9,99.20,,,,,,,,,,DOWN,7,DOWN,42,DOWN,55,53.55,8,99.20,106.90,136.61,70343.10,70282.08,DOWN
1773323100,,,70226.28,73.71,,,,,0.18900004464086417,70310.6,-0.009000044640864235,0.5990000446408642,0.41,UP,15,UP,18,UP,28,37.50,34,219.19,70.41,117.28,70299.99,70104.90,DOWN
1773323400,,,69933.2,107.90,,,,,,,,,,DOWN,4,DOWN,4,DOWN,36,46.47,29,295.90,36.20,173.25,70041.10,70009.50,DOWN
1773323700,,,69921.4,159.60,,,,,0.240999800039992,70098.57,-0.019000199960008013,0.63,0.389000199960008,UP,7,UP,12,UP,20,38.88,12,193.00,63.20,88.83,70081.00,69926.70,DOWN
1773324000,,,69850.35,61.25,,,,,,,,,,DOWN,8,DOWN,13,DOWN,16,47.62,13,193.80,75.60,116.70,69911.60,69987.20,UP
1773324300,,,70308.1,-317.00,,,0.08900300100033343,69991.1,,,,,,UP,17,UP,36,UP,41,60.49,32,0.00,359.90,148.29,69991.10,70237.70,UP
1773324600,,,70182.8,98.90,,,,,0.030997506234413996,70281.6,-0.00900249376558604,0.52,0.489002493765586,DOWN,19,DOWN,27,DOWN,41,61.28,27,128.80,17.30,92.84,70281.70,70299.00,UP
1773324900,,,70381.3,-46.90,,,,,,,,,,UP,9,UP,9,UP,37,69.17,15,23.80,77.30,59.99,70334.40,70381.32,UP
1773325200,,,70229.4,319.90,,,,,,,,,,UP,6,UP,6,UP,6,42.81,17,421.60,86.50,155.24,70549.30,70174.00,DOWN
1773325500,,,70198.5,-78.70,,,,,-0.11099980003999205,70124.4,-0.009000199960008004,0.449000199960008,0.56,DOWN,8,DOWN,8,DOWN,61,53.80,13,112.50,114.30,84.56,70119.80,70233.30,UP
1773325800,,,70022.3,239.80,,,,,,,,,,UP,1,DOWN,65,DOWN,124,36.10,29,306.00,0.00,95.97,70262.10,69981.40,DOWN
1773326100,,,69738.2,215.50,,,-0.10900019996000804,69953.7,,,,,,DOWN,10,UP,39,DOWN,75,35.81,34,251.90,47.70,149.04,69953.70,69802.50,DOWN
1773326400,,,69621.4,185.30,,,,,0.25099750623441397,69843.0,-0.019002493765586048,0.64,0.379002493765586,UP,8,UP,12,UP,53,31.33,26,224.80,85.50,124.16,69806.70,69593.50,DOWN
1773326700,,,69484.4,129.60,,,,,,,,,,UP,2,DOWN,47,DOWN,55,39.47,31,200.80,0.00,111.20,69614.00,69579.60,DOWN
1773327000,,,69587.8,2.90,,,,,,,,,,DOWN,6,DOWN,6,UP,85,37.85,33,183.28,198.50,137.23,69590.70,69479.40,DOWN
1773327300,,,69421.2,58.20,,,,,,,,,,UP,8,DOWN,58,UP,127,40.18,24,91.50,61.60,101.44,69479.40,69505.90,UP
1773327600,,,69520.47,-26.37,,,,,,,,,,UP,17,DOWN,60,DOWN,199,49.10,10,37.07,120.90,80.75,69494.10,69614.90,UP
1773327900,,,69650.5,-35.50,,,,,,,,,,UP,0,DOWN,44,UP,133,57.89,27,73.20,159.80,121.39,69615.00,69765.00,UP
1773328200,,,69706.9,41.50,,,,,-0.13900019996000806,69745.1,-0.019000199960008013,0.44,0.579000199960008,DOWN,2,DOWN,19,DOWN,27,45.80,10,153.80,37.70,85.21,69748.40,69615.00,DOWN
1773328500,,,69640.9,-62.49,,,,,,,,,,DOWN,2,UP,101,UP,101,58.51,16,83.16,176.59,97.78,69578.41,69748.80,UP
1773328800,,,69782.2,-23.00,,,,,,,,,,UP,25,UP,32,UP,165,61.42,130,42.07,127.20,114.17,69759.20,69865.90,UP
1773329100,,,69915.4,-72.70,,,,,-0.08900019996000802,69831.3,-0.009000199960008004,0.46,0.549000199960008,DOWN,19,DOWN,27,DOWN,71,67.46,58,73.10,160.60,84.62,69842.70,69990.40,UP
1773329400,,,70361.06,-377.06,,,,,,,,,,DOWN,2,UP,53,UP,56,70.84,24,0.00,443.20,140.69,69984.00,70297.80,UP
1773329700,,,70209.0,71.00,,,-0.2300079893029583,70276.9,,,,,,DOWN,6,DOWN,6,DOWN,170,67.52,20,119.80,48.70,98.83,70280.00,70253.30,DOWN
1773330000,,,70246.7,42.20,,,,,,,,,,UP,9,DOWN,66,DOWN,78,71.84,64,88.50,283.90,134.06,70288.90,70565.70,UP
1773330300,,,70407.2,128.50,,,,,,,,,,DOWN,3,DOWN,21,DOWN,24,58.89,29,232.30,4.30,136.10,70535.70,70382.41,DOWN
1773330600,,,70463.8,-80.00,,,,,,,,,,UP,25,UP,28,UP,56,57.14,43,110.20,123.00,127.20,70383.80,70398.40,UP
