Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1774038600,,,69826.8,140.80,,,,,-0.13000000000000006,69972.3,-0.030000000000000027,0.45,0.56,DOWN,15,DOWN,30,DOWN,30,28.30,5,155.34,11.50,47.22,69967.60,69821.10,DOWN
1774038900,,,69899.4,-78.30,0.18,69821.1,,,0.06000000000000005,69821.1,0.010000000000000009,0.52,0.5,DOWN,26,DOWN,26,DOWN,26,41.67,8,74.30,78.30,53.34,69821.10,69870.80,UP
1774039200,,,69922.1,-51.30,,,,,,,,,,DOWN,9,UP,51,UP,55,49.76,4,41.59,75.70,40.70,69870.80,69941.40,UP
1774039500,,,69972.3,-56.40,,,,,,,,,,UP,9,UP,14,UP,23,64.09,4,0.00,127.00,45.86,69915.90,70026.50,UP
1774039800,,,70028.1,-1.60,,,,,,,,,,UP,0,UP,6,UP,25,54.41,3,18.92,39.90,37.45,70026.50,70011.50,DOWN
1774040100,,,70052.6,-41.00,0.0,70011.6,,,,,,,,UP,12,UP,18,UP,18,61.45,3,0.10,43.10,23.69,70011.60,70039.90,UP
1774040400,,,70003.71,41.19,,,,,,,,,,UP,4,UP,4,UP,4,54.75,2,55.84,31.00,37.39,70044.90,70035.20,DOWN
1774040700,,,70002.3,33.00,,,-0.09000000000000002,70035.3,,,,,,DOWN,3,DOWN,23,DOWN,23,50.72,3,40.11,0.00,23.69,70035.30,70017.70,DOWN
1774041000,,,70072.2,-61.04,,,,,,,,,,DOWN,34,DOWN,34,DOWN,34,63.72,14,55.46,128.74,60.55,70011.16,70124.90,UP
1774041300,,,70426.4,-301.50,,,-0.09000000000000002,70095.40897,,,,,,UP,3,UP,24,UP,24,79.96,41,29.49,435.30,127.63,70124.90,70466.20,UP
1774041600,,,70468.8,59.90,,,,,,,,,,UP,11,DOWN,36,DOWN,43,70.46,8,121.40,33.80,60.44,70528.70,70433.85,DOWN
1774041900,,,70492.0,-54.40,-0.010000000000000009,70437.6,,,,,,,,UP,5,DOWN,71,DOWN,125,71.37,18,212.49,85.40,44.82,70437.60,70481.22,UP
1774042200,,,70524.2,-27.80,,,,,,,,,,DOWN,13,DOWN,26,DOWN,26,71.35,22,271.29,75.60,39.43,70496.40,70531.00,UP
