Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773348600,,,70209.7,40.60,,,,,,,,,,DOWN,69,DOWN,130,DOWN,130,37.10,11,100.30,0.00,28.28,70250.30,70150.89,DOWN
1773348900,,,70174.06,3.64,,,0.33000002695477215,70177.6,0.35099980003999204,70197.5,-0.009000199960008004,0.68,0.329000199960008,UP,0,UP,6,UP,10,47.69,3,13.20,27.20,13.38,70177.70,70164.50,UP
1773349200,,,,0.00,,,,,,,,,,UP,3,UP,3,UP,3,50.00,0,0.00,119.90,33.59,70197.40,70310.40,DOWN
1773364500,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,33.59,70310.40,70310.40,UP
1773370500,,,70310.4,0.00,,,,,,,,,,UP,257,UP,257,UP,257,40.12,6,0.00,865.00,28.32,70310.40,71169.80,UP
1773370800,,,71201.8,-46.60,,,,,0.25099987501562304,71156.4,-0.018000214262120062,0.6390000892777431,0.369000124984377,UP,2,UP,11,UP,19,38.37,25,21.96,64.20,51.71,71155.20,71137.80,DOWN
1773371100,,,71249.2,-126.81,,,,,,,,,,UP,1,UP,1,UP,109,55.20,9,17.56,143.81,44.88,71122.39,71242.10,UP
1773371400,,,71217.5,24.60,,,,,,,,,,UP,8,DOWN,47,DOWN,71,45.42,3,67.61,0.00,28.05,71242.10,71174.49,DOWN
1773371700,,,71192.1,-17.61,,,-0.0909849749582638,71197.5,,,,,,DOWN,10,DOWN,64,DOWN,64,54.95,5,16.99,60.44,29.94,71174.49,71230.51,UP
1773372000,,,71236.7,-12.90,,,-0.049991935721410696,71223.8,-0.029000124984376985,71223.8,-0.029000124984376985,0.5,0.52,DOWN,21,DOWN,36,DOWN,36,60.44,3,7.80,49.80,28.43,71223.80,71266.14,UP
1773372300,,,71085.37,188.33,,,,,,,,,,UP,2,UP,7,DOWN,59,33.63,11,188.33,14.12,52.28,71273.70,71093.82,DOWN
1773372600,,,71149.2,-52.60,,,-0.05000011068226495,71093.81,,,,,,DOWN,28,DOWN,32,DOWN,37,45.74,33,117.80,88.40,73.06,71096.60,71185.00,UP
1773372900,,,71047.0,90.64,,,,,,,,,,DOWN,32,DOWN,49,DOWN,69,37.72,4,105.81,18.76,37.44,71137.64,71050.00,DOWN
1773373200,,,71129.8,-82.80,,,,,,,,,,UP,32,UP,32,UP,48,53.95,27,4.00,98.80,31.40,71047.00,71145.80,UP
