Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773459000,,,71124.3,-84.60,,,,,,,,,,UP,174,UP,174,UP,174,66.74,17,-55.40,116.85,41.63,71039.70,71150.00,UP
1773459300,,,71096.2,53.50,,,-0.08000000000000002,71145.6,,,,,,DOWN,10,DOWN,25,UP,155,64.40,79,70.63,7.20,47.85,71149.70,71156.90,UP
1773459600,,,71158.0,-1.10,,,-0.22999999999999998,71153.7,,,,,,DOWN,10,DOWN,10,DOWN,137,60.88,1,10.41,16.50,20.70,71156.90,71153.68,DOWN
1773459900,,,71095.4,58.28,,,-0.06,71153.1,,,,,,DOWN,2,DOWN,13,DOWN,13,50.00,0,64.18,0.00,24.62,71153.68,71095.40,DOWN
1773460200,,,71095.4,0.00,0.0,71095.4,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773460500,,,71095.4,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773460800,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773461100,,,71095.4,0.00,,,0.0,71095.4,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773461400,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773461700,,,,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
1773462000,,,71095.4,0.00,,,,,,,,,,,,,,,,50.00,0,0.00,0.00,24.62,71095.40,71095.40,UP
