Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1772801100,,,69760.5,5.30,,,,,,,,,,DOWN,154,DOWN,154,DOWN,154,42.63,10,84.00,207.74,56.62,69765.80,69737.10,DOWN
1772801400,,,69902.1,-136.40,0.029004975124378107,69765.7,,,,,,,,UP,298,UP,298,UP,298,53.98,7,28.30,163.70,81.44,69765.70,69910.60,UP
1772801700,,,70006.9,-96.30,,,,,,,,,,UP,290,UP,290,UP,290,52.74,20,0.10,145.76,68.39,69910.60,69979.10,UP
1772802000,,,69940.0,35.00,,,,,,,,,,UP,13,UP,13,UP,23,51.53,12,62.80,52.69,85.37,69975.00,69912.20,DOWN
1772802300,,,69989.0,-43.70,,,,,,,,,,UP,283,UP,283,UP,283,53.25,11,26.20,75.60,59.22,69945.30,69960.30,UP
1772802600,,,70022.6,-47.50,,,,,0.15099502487562194,69975.1,-0.019004975124378043,0.59,0.4190049751243781,UP,15,UP,61,UP,115,54.46,6,0.00,64.10,37.65,69975.10,70022.00,UP
1772802900,,,69977.0,32.24,,,,,,,,,,UP,288,UP,288,UP,288,56.84,15,132.29,39.06,52.30,70009.24,70048.30,UP
1772803200,,,,0.00,,,,,,,,,,DOWN,16,DOWN,16,DOWN,16,56.95,2,194.60,0.00,76.35,70051.70,69978.40,DOWN
1772803500,,,70172.0,-143.20,,,,,,,,,,UP,298,UP,298,UP,298,56.80,12,0.00,143.20,89.83,70028.80,70100.80,UP
1772803800,,,70125.2,-31.40,,,,,,,,,,DOWN,3,DOWN,3,DOWN,3,62.42,34,259.80,31.40,207.03,70093.80,70112.00,UP
1772804100,,,,0.00,,,,,,,,,,UP,298,UP,298,UP,298,50.00,0,43.90,119.30,142.25,70193.10,70269.10,UP
1772814900,,,68658.5,-214.82,,,,,,,,,,UP,93,UP,93,UP,93,62.65,13,0.00,1825.42,78.19,68443.68,68657.00,UP
1772815200,,,68604.1,52.90,,,,,,,,,,UP,297,UP,297,UP,297,54.57,10,120.00,30.40,68.02,68657.00,68587.42,DOWN
1772815500,,,68582.0,-1.20,,,,,,,,,,UP,17,UP,31,UP,69,53.42,11,43.80,123.20,78.83,68580.80,68611.90,UP
1772815800,,,68567.1,43.30,,,0.13000000000000006,68616.8,0.22999999999999998,68617.35,-0.010000000000000009,0.62,0.39,UP,10,UP,15,UP,66,37.20,21,193.30,91.38,103.45,68610.40,68417.10,DOWN
1772816100,,,68486.4,-96.40,,,,,,,,,,DOWN,297,DOWN,297,DOWN,297,45.13,19,26.00,110.20,103.10,68390.00,68449.60,UP
1772816400,,,68530.7,-83.89,-0.09000000000000002,68449.6,,,,,,,,UP,296,UP,296,UP,296,56.58,27,29.71,199.39,90.40,68446.81,68627.02,UP
1772816700,,,68539.2,74.20,,,,,,,,,,UP,297,UP,297,UP,297,54.43,4,101.61,47.24,57.22,68613.40,68516.97,DOWN
1772817000,,,68508.0,21.89,,,,,,,,,,DOWN,299,DOWN,299,DOWN,299,40.84,4,97.89,40.51,61.30,68529.89,68432.00,DOWN
1772817300,,,68390.9,26.10,,,,,,,,,,DOWN,299,DOWN,299,DOWN,299,46.74,8,119.90,71.80,79.34,68417.00,68422.10,UP
1772817600,,,68514.2,-65.40,,,,,,,,,,UP,299,UP,299,UP,299,44.08,4,46.80,120.00,91.38,68448.80,68404.30,DOWN
1772817900,,,68245.5,140.99,,,,,,,,,,DOWN,295,DOWN,295,DOWN,295,38.18,16,161.09,17.81,97.72,68386.49,68261.10,DOWN
