Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1774065900,,,70722.1,-6.70,,,,,,,,,,UP,74,UP,74,UP,90,60.37,3,-6.70,70.50,31.13,70715.40,70735.60,UP
1774066200,,,70739.2,-17.00,,,,,,,,,,DOWN,2,DOWN,25,DOWN,50,60.04,33,0.00,46.14,18.46,70722.20,70733.43,UP
1774066500,,,70745.3,-13.90,,,,,,,,,,DOWN,4,DOWN,4,DOWN,16,49.66,53,0.10,50.12,18.97,70731.40,70741.50,DOWN
1774066800,,,70780.01,-40.91,,,,,,,,,,DOWN,14,DOWN,14,DOWN,27,61.55,1,20.00,47.06,18.56,70739.10,70769.40,UP
1774067100,,,70801.14,-31.74,,,,,,,,,,UP,23,UP,23,UP,72,44.29,12,11.50,44.88,31.50,70769.40,70767.75,DOWN
1774067400,,,70650.0,84.40,,,,,,,,,,DOWN,6,DOWN,6,DOWN,6,35.22,1,84.40,0.00,27.74,70734.40,70650.10,DOWN
1774067700,,,70636.1,22.95,-0.040000000000000036,70659.05,,,,,,,,DOWN,5,DOWN,34,DOWN,72,38.29,2,26.64,3.30,15.38,70659.05,70642.99,DOWN
1774068000,,,70631.2,5.00,,,,,,,,,,DOWN,2,DOWN,19,DOWN,19,40.71,2,21.70,20.77,17.38,70636.20,70645.66,DOWN
1774068300,,,70656.75,-25.55,,,,,,,,,,DOWN,91,DOWN,221,DOWN,221,44.51,24,0.10,25.56,7.82,70631.20,70652.86,DOWN
1774068600,,,70629.55,22.39,,,0.38,70651.94,,,,,,UP,10,UP,10,UP,10,45.58,32,22.42,4.81,10.00,70651.94,70634.00,DOWN
1774068900,,,70651.16,-19.06,,,,,,,,,,UP,17,UP,17,UP,26,44.58,1,2.10,26.19,15.28,70632.10,70642.14,UP
