Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773889200,,,71089.04,-28.94,,,,,,,,,,UP,165,UP,165,UP,165,46.74,7,-18.30,55.10,21.58,71060.10,71097.77,UP
1773889500,,,71137.67,-14.27,,,0.010000000000000009,71123.4,,,,,,DOWN,61,UP,71,UP,71,64.58,9,61.62,74.82,38.55,71123.40,71198.21,UP
1773889800,,,71204.5,-6.29,,,,,0.33,71224.3,-0.020000000000000018,0.67,0.33,UP,3,UP,3,UP,6,58.97,40,6.35,26.09,19.87,71198.21,71204.50,UP
1773890100,,,71462.8,-264.70,,,,,,,,,,UP,1,UP,1,UP,58,83.71,38,16.65,425.80,96.20,71198.10,71551.30,UP
1773890400,,,71541.8,9.50,,,-0.20999999999999996,71551.0,,,,,,DOWN,4,DOWN,7,DOWN,16,70.34,7,81.30,16.80,70.56,71551.30,71497.40,DOWN
1773890700,,,71553.1,-51.10,,,0.13000000000000006,71514.5,,,,,,DOWN,1,UP,31,DOWN,85,62.63,11,64.48,66.50,61.41,71502.00,71494.88,DOWN
1773891000,,,71381.73,126.27,,,-0.030000000000000027,71498.44,,,,,,UP,13,UP,22,DOWN,58,49.45,9,143.85,22.40,46.87,71508.00,71380.70,DOWN
1773891300,,,71308.5,60.72,,,-0.27,71358.2,,,,,,DOWN,7,DOWN,7,DOWN,16,44.00,4,82.22,7.88,48.32,71369.22,71292.31,DOWN
1773891600,,,71273.8,38.40,0.11000000000000004,71312.2,,,,,,,,UP,2,UP,11,DOWN,92,39.88,3,69.06,0.00,30.77,71312.20,71249.71,DOWN
1773891900,,,71265.36,8.34,-0.040000000000000036,71244.81,,,,,,,,DOWN,8,DOWN,17,DOWN,20,49.31,9,60.33,29.15,32.85,71273.70,71302.85,UP
1773892200,,,71288.0,10.90,,,,,-0.38999999999999996,71298.6,0.0,0.3,0.71,DOWN,3,DOWN,6,DOWN,6,46.54,2,45.91,0.00,24.65,71298.90,71279.33,DOWN
1773892500,,,71217.71,74.09,,,,,-0.25,71265.22,0.0,0.37,0.64,DOWN,6,DOWN,6,DOWN,9,38.84,2,78.58,0.00,29.74,71291.80,71215.39,DOWN
1773892800,,,71187.27,41.53,,,-0.38999999999999996,71187.7,,,,,,UP,0,DOWN,7,DOWN,7,34.59,5,106.70,0.00,51.22,71228.80,71131.05,DOWN
1773893100,,,70840.1,289.23,,,-0.14999999999999997,71148.5,,,,,,DOWN,4,DOWN,13,DOWN,37,26.81,7,355.03,19.17,121.73,71129.33,70840.00,DOWN
1773893400,,,70866.4,-24.51,,,0.10000000000000003,70843.36,,,,,,UP,1,UP,31,UP,37,31.85,5,26.43,40.67,37.13,70841.89,70866.40,UP
1773893700,,,70908.05,-41.65,,,0.16999999999999998,70866.4,,,,,,UP,1,UP,4,UP,52,35.31,5,19.13,69.00,47.19,70866.40,70866.30,UP
1773894000,,,70828.39,39.00,,,-0.09000000000000002,70866.3,,,,,,UP,1,DOWN,19,DOWN,46,30.55,11,74.55,0.00,42.92,70867.39,70800.00,DOWN
1773894300,,,70717.0,83.00,,,-0.11000000000000004,70777.0,,,,,,DOWN,10,DOWN,13,DOWN,16,31.82,4,117.65,0.00,52.79,70800.00,70740.60,DOWN
1773894600,,,70769.98,-29.48,,,0.06,70702.5,,,,,,DOWN,7,DOWN,22,DOWN,55,47.37,4,60.10,68.10,50.21,70740.50,70800.57,UP
1773894900,,,70809.4,-13.90,,,0.18999999999999995,70825.0,,,,,,UP,1,UP,1,UP,4,44.88,10,27.30,38.40,27.91,70795.50,70809.30,UP
1773895200,,,70789.4,19.90,,,0.11000000000000004,70809.2,,,,,,UP,13,UP,16,DOWN,61,48.54,6,92.20,1.00,47.84,70809.30,70793.01,DOWN
1773895500,,,70750.9,42.11,,,-0.010000000000000009,70810.2,,,,,,DOWN,28,DOWN,40,DOWN,43,47.90,1,49.66,17.29,30.88,70793.01,70778.80,DOWN
1773895800,,,70811.15,-32.35,,,0.16999999999999998,70779.33,,,,,,UP,1,UP,10,UP,13,53.71,1,0.00,51.92,22.31,70778.80,70824.32,UP
1773896100,,,70840.54,-16.22,,,0.10000000000000003,70831.8,,,,,,UP,4,UP,22,UP,22,54.90,22,2.26,58.88,24.36,70824.32,70822.06,DOWN
1773896400,,,70882.09,-46.79,,,0.22999999999999998,70851.8,,,,,,UP,4,UP,4,UP,37,54.64,3,4.76,71.11,54.92,70835.30,70864.70,UP
1773896700,,,70849.2,15.84,-0.13000000000000006,70865.04,,,,,,,,DOWN,2,DOWN,8,DOWN,59,48.36,2,82.84,1.16,54.63,70865.04,70840.80,DOWN
1773897000,,,70809.37,13.03,0.0,70822.4,,,,,,,,DOWN,8,DOWN,26,DOWN,89,49.30,3,63.58,1.74,29.08,70822.40,70812.50,DOWN
1773897300,,,70877.5,-65.00,-0.09000000000000002,70812.5,,,,,,,,DOWN,5,UP,14,UP,47,55.26,1,0.00,75.67,31.32,70812.50,70866.00,UP
1773897600,,,70804.2,63.49,0.07,70867.68,,,,,,,,UP,14,UP,14,UP,29,49.01,1,67.69,21.51,23.46,70867.69,70821.58,DOWN
1773897900,,,70706.5,124.70,0.09999999999999998,70825.01,,,,,,,,UP,2,DOWN,32,DOWN,38,31.97,19,141.60,0.00,43.44,70831.20,70694.34,DOWN
1773898200,,,70735.9,-31.30,-0.24,70680.3,,,,,,,,DOWN,5,DOWN,5,UP,38,39.12,2,24.30,32.41,39.11,70704.60,70706.11,UP
1773898500,,,70750.25,-38.41,0.19999999999999996,70708.8,,,,,,,,UP,2,UP,2,UP,17,53.10,7,3.73,82.95,38.57,70711.84,70792.78,UP
1773898800,,,70838.94,-46.15,0.07,70792.78,,,,,,,,UP,2,UP,29,UP,32,48.58,25,12.80,81.31,37.71,70792.79,70802.80,DOWN
1773899100,,,70822.4,-26.80,0.24,70784.5,,,,,,,,UP,2,UP,5,UP,50,55.23,5,73.55,45.37,43.47,70795.60,70827.98,UP
1773899400,,,70818.5,7.70,0.010000000000000009,70826.2,,,,,,,,DOWN,14,DOWN,41,DOWN,44,56.18,45,39.26,20.13,28.87,70826.20,70837.10,UP
1773899700,,,70843.3,-6.30,0.030000000000000027,70836.39,,,,,,,,UP,8,DOWN,83,DOWN,107,55.70,8,41.80,8.80,23.42,70837.00,70818.60,DOWN
1773900000,,,70778.7,52.70,,,,,-0.27,70831.4,-0.030000000000000027,0.38,0.63,UP,2,DOWN,15,UP,54,45.37,2,93.25,21.20,45.67,70831.40,70773.10,DOWN
1773900300,,,70923.5,-152.79,,,,,-0.010000000000000009,70761.95,-0.010000000000000009,0.5,0.51,DOWN,6,DOWN,33,DOWN,33,57.47,6,30.71,178.59,69.18,70770.71,70877.78,UP
1773900600,,,70906.59,-12.69,,,,,-0.13000000000000006,70871.0,-0.010000000000000009,0.44,0.57,DOWN,6,DOWN,63,DOWN,63,54.49,3,48.29,23.61,30.79,70893.90,70874.37,DOWN
1773900900,,,70930.25,-61.72,,,,,-0.040000000000000036,70884.4,0.020000000000000018,0.47,0.54,UP,42,UP,48,UP,84,52.85,27,0.01,65.37,32.86,70868.53,70895.50,UP
1773901200,,,70822.43,68.67,,,,,-0.10000000000000003,70867.06,-0.020000000000000018,0.46,0.54,DOWN,3,DOWN,6,DOWN,33,44.95,5,88.50,30.60,39.52,70891.10,70824.30,DOWN
