Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1774032300,,,69738.1,-51.20,,,,,,,,,,UP,114,UP,114,UP,114,48.95,12,-2.40,211.20,105.00,69686.90,69764.26,UP
1774032600,,,69833.5,-113.40,-0.010000000000000009,69720.1,,,,,,,,DOWN,5,DOWN,36,UP,99,53.33,2,12.08,148.80,60.57,69720.10,69811.32,UP
1774032900,,,69707.17855749,96.16,,,,,,,,,,UP,0,UP,0,UP,0,50.96,4,118.66,18.36,53.29,69803.34,69766.70,DOWN
1774033200,,,69855.4,-106.80,,,,,,,,,,UP,2,UP,2,UP,2,56.81,9,0.00,146.39,56.21,69748.60,69853.30,UP
1774033500,,,69771.30663,82.09,,,,,,,,,,UP,6,DOWN,49,DOWN,54,51.04,5,169.93,21.00,73.05,69853.40,69805.20,DOWN
1774033800,,,69792.12621242,-5.33,,,,,,,,,,UP,13,UP,13,UP,13,57.03,2,99.58,678.90,65.64,69786.80,69846.90,UP
1774034100,,,69891.78235465,-31.88,,,,,,,,,,DOWN,4,DOWN,4,DOWN,109,58.92,8,57.86,66.80,59.10,69859.90,69909.30,UP
1774034400,,,69885.2,20.35,,,,,,,,,,UP,8,UP,8,DOWN,113,48.63,10,110.85,56.24,56.97,69905.55,69808.40,DOWN
1774034700,,,69873.4,-69.88,,,,,,,,,,UP,20,UP,29,DOWN,51,57.17,3,24.53,74.09,42.45,69803.52,69841.66,UP
1774035000,,,69851.5,33.00,,,,,,,,,,UP,23,UP,23,UP,43,44.96,5,107.20,70.20,72.34,69884.50,69777.30,DOWN
1774035300,,,69710.4,80.54,,,0.11999999999999994,69790.94346716,,,,,,DOWN,10,DOWN,38,DOWN,38,50.00,4,117.74,2.36,52.22,69790.94,69750.90,DOWN
1774035600,,,69887.33760627,45.73,,,,,,,,,,UP,32,UP,32,UP,32,62.93,15,112.00,49.63,78.38,69933.07,69982.70,UP
1774035900,,,69934.0,48.80,0.010000000000000009,69982.8,,,,,,,,DOWN,17,DOWN,42,DOWN,42,53.13,11,87.60,0.00,55.32,69982.80,69923.11,DOWN
1774036200,,,70063.9,-168.70,,,,,,,,,,UP,7,UP,7,UP,13,70.69,20,2.28,260.30,60.41,69895.20,70155.50,UP
1774036500,,,70141.30567594,14.19,,,,,,,,,,UP,67,UP,133,UP,144,66.20,50,20.80,17.70,36.04,70155.50,70166.00,UP
