Timestamp,Mode,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_Prob,Trend_Score,Sig_Slingshot,Sig_Poly,Sig_Cobra,Sig_Flag,Sig_TrendOdds,Master_Score,Master_Status,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN,Note
2026-03-01 01:28:17,SIM,100.00,94.74,100.00,00:00,0.00,0.00,0.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.500,0.500,0.500,0.500,0.00,0.00,-
2026-03-01 01:28:33,SIM,100.00,94.74,100.00,01:27,66923.80,66997.40,-73.60,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.075,0.925,0.080,0.930,0.00,0.00,-
2026-03-01 01:28:48,SIM,100.00,94.74,100.00,01:12,66923.80,66997.40,-73.60,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.045,0.955,0.050,0.960,0.00,0.00,-
2026-03-01 01:29:04,SIM,100.00,94.74,100.00,00:56,66926.02,66997.40,-71.38,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.025,0.975,0.030,0.980,0.00,0.00,-
2026-03-01 01:29:19,SIM,100.00,94.74,100.00,00:41,66910.50,66997.40,-86.90,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.015,0.985,0.020,0.990,0.00,0.00,-
2026-03-01 01:29:35,SIM,100.00,94.74,100.00,00:25,66904.33,66997.40,-93.07,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.015,0.985,0.020,0.990,0.00,0.00,-
2026-03-01 01:29:50,SIM,100.00,94.74,100.00,00:10,66917.10,66997.40,-80.30,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.010,0.995,0.010,1.000,0.00,0.00,-
TRADE_EVENT,2026-03-01 01:29:54,BUY,UP,12.00,0.53000,0.53000,0.00000,22.64,0.00,N/A,0.00,88.00,PreBuy_Follow Lead (8.0¢ gap)
TRADE_EVENT,2026-03-01 01:29:59,SETTLE,DOWN,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,88.00,Win: DOWN | PnL: -12.00
2026-03-01 01:30:08,SIM,88.00,94.74,88.00,00:01,66917.00,66997.40,-80.40,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.010,0.995,0.010,1.000,0.00,0.00,-
2026-03-01 01:30:24,SIM,88.00,94.74,88.00,04:36,66903.90,66903.90,0.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.620,0.380,0.620,0.380,0.00,0.00,-
2026-03-01 01:30:39,SIM,88.00,94.74,88.00,04:21,66918.92,66903.90,15.02,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.675,0.325,0.680,0.330,0.00,0.00,-
2026-03-01 01:30:55,SIM,88.00,94.74,88.00,04:05,66936.40,66903.90,32.50,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.655,0.345,0.660,0.350,0.00,0.00,-
2026-03-01 01:31:11,SIM,88.00,94.74,88.00,03:49,66940.40,66903.90,36.50,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.685,0.315,0.690,0.320,0.00,0.00,-
2026-03-01 01:31:27,SIM,88.00,94.74,88.00,03:33,66943.80,66903.90,39.90,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.585,0.415,0.590,0.420,0.00,0.00,-
2026-03-01 01:31:43,SIM,88.00,94.74,88.00,03:17,66925.00,66903.90,21.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.765,0.235,0.770,0.240,0.00,0.00,-
2026-03-01 01:31:59,SIM,88.00,94.74,88.00,03:01,66992.50,66903.90,88.60,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.855,0.145,0.860,0.150,0.00,0.00,-
2026-03-01 01:32:15,SIM,88.00,94.74,88.00,02:45,66991.30,66903.90,87.40,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.885,0.115,0.890,0.120,0.00,0.00,-
2026-03-01 01:32:31,SIM,88.00,94.74,88.00,02:31,67002.10,66903.90,98.20,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.945,0.055,0.950,0.060,0.00,0.00,-
2026-03-01 01:32:46,SIM,88.00,94.74,88.00,02:14,66995.40,66903.90,91.50,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.865,0.135,0.880,0.150,0.00,0.00,-
2026-03-01 01:33:01,SIM,88.00,94.74,88.00,01:59,66969.70,66903.90,65.80,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.890,0.110,0.900,0.110,0.00,0.00,-
2026-03-01 01:33:18,SIM,88.00,94.74,88.00,01:44,66975.00,66903.90,71.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.915,0.085,0.920,0.090,0.00,0.00,-
2026-03-01 01:33:34,SIM,88.00,94.74,88.00,01:26,66970.85,66903.90,66.95,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.935,0.065,0.940,0.070,0.00,0.00,-
