Timestamp,Mode,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_Prob,Trend_Score,Sig_Slingshot,Sig_Poly,Sig_Cobra,Sig_Flag,Sig_TrendOdds,Master_Score,Master_Status,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN,Note
2026-03-01 01:33:59,SIM,100.00,94.74,100.00,01:01,0.00,0.00,0.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.500,0.500,0.500,0.500,0.00,0.00,-
2026-03-01 01:34:14,SIM,100.00,94.74,100.00,00:46,66964.80,66910.40,54.40,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.905,0.095,0.910,0.100,0.00,0.00,-
2026-03-01 01:34:30,SIM,100.00,94.74,100.00,00:31,66929.10,66910.40,18.70,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.705,0.295,0.710,0.300,0.00,0.00,-
2026-03-01 01:34:46,SIM,100.00,94.74,100.00,00:14,66961.70,66910.40,51.30,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.865,0.130,0.880,0.140,0.00,0.00,-
TRADE_EVENT,2026-03-01 01:34:56,BUY,DOWN,12.00,0.49000,0.49000,0.00000,24.49,0.00,N/A,0.00,88.00,PreBuy_Reversal (gap:1.0¢ | Winner:UP)
TRADE_EVENT,2026-03-01 01:35:00,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,88.00,Win: UP | PnL: -12.00
2026-03-01 01:35:02,SIM,88.00,94.74,88.00,00:00,66929.10,66910.40,18.70,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.425,0.575,0.330,0.680,0.00,0.00,-
2026-03-01 01:35:18,SIM,88.00,94.74,88.00,04:42,66904.20,66904.20,0.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.390,0.620,0.410,0.610,0.00,0.00,-
2026-03-01 01:35:34,SIM,88.00,94.74,88.00,04:26,66863.30,66904.20,-40.90,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.380,0.585,0.330,0.680,0.00,0.00,-
2026-03-01 01:35:50,SIM,88.00,94.74,88.00,04:10,66897.10,66904.20,-7.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.520,0.480,0.500,0.510,0.00,0.00,-
2026-03-01 01:36:05,SIM,88.00,94.74,88.00,03:55,66866.76,66904.20,-37.44,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.600,0.405,0.600,0.410,0.00,0.00,-
2026-03-01 01:36:20,SIM,88.00,94.74,88.00,03:41,66897.10,66904.20,-7.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.760,0.245,0.760,0.250,0.00,0.00,-
2026-03-01 01:36:36,SIM,88.00,94.74,88.00,03:24,66957.00,66904.20,52.80,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.795,0.215,0.810,0.220,0.00,0.00,-
2026-03-01 01:36:52,SIM,88.00,94.74,88.00,03:08,66940.83,66904.20,36.63,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.770,0.230,0.760,0.250,0.00,0.00,-
2026-03-01 01:37:07,SIM,88.00,94.74,88.00,02:53,66956.90,66904.20,52.70,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.765,0.235,0.770,0.240,0.00,0.00,-
2026-03-01 01:37:22,SIM,88.00,94.74,88.00,02:38,66952.29,66904.20,48.09,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.775,0.225,0.780,0.230,0.00,0.00,-
2026-03-01 01:37:37,SIM,88.00,94.74,88.00,02:23,66952.29,66904.20,48.09,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.785,0.215,0.790,0.220,0.00,0.00,-
2026-03-01 01:37:52,SIM,88.00,94.74,88.00,02:08,66910.10,66904.20,5.90,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.595,0.405,0.600,0.410,0.00,0.00,-
