Timestamp,Mode,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_Prob,Trend_Score,Sig_Slingshot,Sig_Poly,Sig_Cobra,Sig_Flag,Sig_TrendOdds,Master_Score,Master_Status,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN,Note
2026-03-01 00:48:32,SIM,70.50,94.74,70.50,01:28,67561.40,67352.40,209.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.980,0.020,0.990,0.030,8.33,0.00,-
2026-03-01 00:48:47,SIM,70.50,94.74,70.50,01:13,67472.40,67352.40,120.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.975,0.025,0.980,0.030,8.33,0.00,-
2026-03-01 00:49:03,SIM,70.50,94.74,70.50,00:57,67525.40,67352.40,173.00,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.980,0.025,0.980,0.030,8.33,0.00,-
2026-03-01 00:49:19,SIM,70.50,94.74,70.50,00:41,67513.50,67352.40,161.10,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.975,0.025,0.980,0.030,8.33,0.00,-
TRADE_EVENT,2026-03-01 00:49:27,SELL,UP,8.33,1.00000,1.00000,0.00000,8.33,0.00,N/A,0.00,78.83,MAX PROFIT (99¢) | Ent: 50.0¢ -> 99.0¢ (+98.0%)
2026-03-01 00:49:35,SIM,78.83,94.74,78.83,00:25,67479.05,67352.40,126.65,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.995,0.010,1.000,0.010,0.00,0.00,-
2026-03-01 00:49:51,SIM,78.83,94.74,78.83,00:09,67511.74,67352.40,159.34,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.995,0.010,1.000,0.010,0.00,0.00,-
TRADE_EVENT,2026-03-01 00:49:52,BUY,DOWN,12.00,0.53000,0.53000,0.00000,22.64,0.00,N/A,0.00,66.83,PreBuy_Follow Lead (7.0¢ gap)
TRADE_EVENT,2026-03-01 00:49:59,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,66.83,Win: UP | PnL: -9.17
2026-03-01 00:50:06,SIM,66.83,94.74,66.83,04:54,67537.58,67352.40,185.18,0.00,0,0.5000,3,WAIT,N/A,WAIT,WAIT,N/A,0,NEUTRAL,0.995,0.010,1.000,0.010,0.00,0.00,-
