2026-03-14 21:14:24,104.66,89.28,104.66,00:36,70687.71,70662.60,25.11,36.75,87.0,NEUTRAL,NEUTRAL,63.0,10.92,OFF,OFF,OFF,OFF,-2,BUY_DN,2,0.935,0.065,0.940,0.070,17.54,0.00
2026-03-14 21:14:40,104.66,89.28,104.66,00:20,70684.60,70662.60,22.00,36.75,95.0,NEUTRAL,NEUTRAL,63.0,10.92,OFF,OFF,OFF,OFF,-2,BUY_DN,2,0.975,0.025,0.980,0.030,17.54,0.00
TRADE_EVENT,2026-03-14 21:14:46,SELL,UP,17.54,1.00000,1.00000,0.00000,17.54,0.00,N/A,0.00,122.20,MAX: 59.0 -> 99.5¢ (+68.6%)
2026-03-14 21:14:56,122.20,89.28,122.20,00:04,70684.60,70662.60,22.00,36.75,99.0,NEUTRAL,NEUTRAL,63.0,10.92,OFF,OFF,OFF,OFF,-1,BUY_DN,3,0.995,0.010,1.000,0.010,0.00,0.00
TRADE_EVENT,2026-03-14 21:15:03,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,122.20,Win: UP | PnL: 7.19
2026-03-14 21:15:12,122.20,89.28,122.20,04:48,70684.60,70675.63,8.97,8.97,-33.0,NEUTRAL,NEUTRAL,57.3,10.53,OFF,OFF,OFF,OFF,0,NEUTRAL,2,0.335,0.665,0.340,0.670,0.00,0.00
TRADE_EVENT,2026-03-14 21:15:14,BUY,DOWN,11.00,0.65000,0.65000,0.00000,16.92,57.30,NEUTRAL,0.00,111.21,BET_DOWN_SDP|Basis Gap Collapse (Drift: 99.0c)
2026-03-14 21:15:27,111.21,89.28,111.21,04:33,70684.60,70675.63,8.97,8.97,-24.0,NEUTRAL,NEUTRAL,60.2,10.53,OFF,OFF,OFF,OFF,0,NEUTRAL,2,0.375,0.620,0.390,0.630,0.00,16.92
