Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2025-12-01 02:48:00,86600.94000000,86645.96000000,86474.34000000,86568.30000000,134.27490000,1764557459999,11619499.52032440,18988,51.96334000,4496357.41132080,0
2025-12-01 02:51:00,86568.30000000,86656.71000000,86500.00000000,86624.01000000,68.50715000,1764557639999,5931737.69940550,16403,43.24442000,3744642.82986920,0
2025-12-01 02:54:00,86624.00000000,86829.29000000,86596.35000000,86744.01000000,89.83858000,1764557819999,7792923.38965940,14442,48.71377000,4224551.45386690,0
2025-12-01 02:57:00,86744.01000000,86795.94000000,86720.70000000,86722.29000000,36.11909000,1764557999999,3133169.32271220,11714,17.48684000,1516850.12508060,0
2025-12-01 03:00:00,86722.30000000,86790.63000000,86605.32000000,86631.36000000,133.91999000,1764558179999,11611681.71553530,17595,19.57614000,1697105.00389790,0
2025-12-01 03:03:00,86631.36000000,86800.00000000,86631.36000000,86780.00000000,99.96719000,1764558359999,8674068.77730160,17009,61.69831000,5353491.44379970,0
2025-12-01 03:06:00,86780.00000000,86780.00000000,86480.00000000,86499.07000000,127.34440000,1764558539999,11023719.67091240,21844,42.29725000,3660446.46450730,0
2025-12-01 03:09:00,86499.07000000,86499.07000000,86380.08000000,86498.51000000,126.79474000,1764558719999,10962217.76985170,17958,30.69024000,2653269.44058910,0
2025-12-01 03:12:00,86498.51000000,86527.35000000,86398.02000000,86398.02000000,60.10167000,1764558899999,5196218.38529390,13596,26.12054000,2258137.62638980,0
2025-12-01 03:15:00,86398.02000000,86471.99000000,86315.79000000,86369.40000000,66.38300000,1764559079999,5735650.70198000,19244,20.77448000,1794812.99232590,0
2025-12-01 03:18:00,86369.40000000,86613.82000000,86360.17000000,86434.71000000,68.96871000,1764559259999,5965158.42103620,20233,31.47406000,2721759.61420540,0
2025-12-01 03:21:00,86434.71000000,86568.00000000,86428.00000000,86483.91000000,53.94669000,1764559439999,4666762.24015160,17453,23.33845000,2018826.40830900,0
2025-12-01 03:24:00,86483.92000000,86542.81000000,86392.10000000,86414.68000000,52.47420000,1764559619999,4537109.17148620,14880,15.27594000,1320653.60239160,0
2025-12-01 03:27:00,86414.69000000,86480.00000000,86358.91000000,86381.97000000,116.76960000,1764559799999,10090495.30576830,18644,39.07521000,3376611.24090890,0
2025-12-01 03:30:00,86381.97000000,86408.00000000,86246.81000000,86319.64000000,227.77286000,1764559979999,19657270.90699440,18914,27.97539000,2414309.70702060,0
2025-12-01 03:33:00,86319.63000000,86369.75000000,86230.04000000,86264.98000000,144.39154000,1764560159999,12462521.49681250,19138,32.15095000,2774664.38541560,0
2025-12-01 03:36:00,86264.98000000,86348.70000000,86202.23000000,86250.55000000,91.91004000,1764560339999,7929908.92216480,18470,30.52182000,2633405.32561990,0
2025-12-01 03:39:00,86250.54000000,86420.00000000,86161.61000000,86420.00000000,76.34476000,1764560519999,6586910.89202590,14194,26.91957000,2322584.61646160,0
2025-12-01 03:42:00,86420.00000000,86448.92000000,86356.14000000,86448.92000000,41.82166000,1764560699999,3613845.33608250,9395,14.86056000,1284115.70410220,0
2025-12-01 03:45:00,86448.91000000,86472.29000000,86309.99000000,86352.73000000,141.97649000,1764560879999,12259808.56488960,10176,49.15215000,4243411.51743270,0
2025-12-01 03:48:00,86352.72000000,86358.78000000,86218.79000000,86279.60000000,93.64252000,1764561059999,8080315.64661080,9426,13.91071000,1200310.76243160,0
2025-12-01 03:51:00,86279.60000000,86390.24000000,86256.68000000,86300.00000000,102.88880000,1764561239999,8882464.34106490,14001,20.85744000,1800391.01161010,0
2025-12-01 03:54:00,86300.00000000,86381.24000000,86264.89000000,86372.64000000,79.68463000,1764561419999,6877706.36216560,6600,27.77715000,2397335.61908390,0
2025-12-01 03:57:00,86372.65000000,86400.00000000,86320.00000000,86346.13000000,94.86207000,1764561599999,8194322.35103550,6644,49.30417000,4259557.19196090,0
2025-12-01 04:00:00,86346.13000000,86346.13000000,86227.73000000,86234.47000000,89.62185000,1764561779999,7731740.62738590,16698,20.47057000,1765752.82494820,0
2025-12-01 04:03:00,86234.47000000,86286.01000000,86177.45000000,86203.94000000,118.56380000,1764561959999,10222515.24191060,14731,37.39452000,3223868.64023470,0
2025-12-01 04:06:00,86203.95000000,86350.01000000,86203.94000000,86272.12000000,47.85607000,1764562139999,4128521.01668230,11738,22.62254000,1951545.99156230,0
2025-12-01 04:09:00,86272.12000000,86290.85000000,86066.16000000,86134.00000000,244.20897000,1764562319999,21044827.90211570,25255,123.72475000,10664166.22585480,0
2025-12-01 04:12:00,86134.00000000,86166.00000000,85962.14000000,86032.04000000,309.52248000,1764562499999,26632229.89997080,21439,46.93004000,4038506.78406410,0
2025-12-01 04:15:00,86032.04000000,86060.47000000,85867.42000000,85952.00000000,145.78892000,1764562679999,12530573.04700120,26181,50.18718000,4313955.50337330,0
2025-12-01 04:18:00,85952.00000000,86043.99000000,85946.51000000,85951.19000000,110.71011000,1764562859999,9521256.21662970,14008,68.71229000,5909225.45023670,0
2025-12-01 04:21:00,85951.19000000,86000.00000000,85830.87000000,85835.33000000,79.93422000,1764563039999,6866495.91212330,17503,33.13393000,2846250.26505570,0
2025-12-01 04:24:00,85835.32000000,85860.00000000,85700.00000000,85709.35000000,87.88297000,1764563219999,7538725.25002860,20331,28.57423000,2451253.97472390,0
2025-12-01 04:27:00,85709.35000000,85772.93000000,85700.00000000,85733.67000000,65.98482000,1764563399999,5657239.19151270,13140,19.40638000,1663846.07788980,0
2025-12-01 04:30:00,85733.66000000,85843.98000000,85695.44000000,85843.54000000,85.80750000,1764563579999,7360305.96071110,16737,39.00066000,3345911.32633870,0
2025-12-01 04:33:00,85843.54000000,85938.96000000,85794.51000000,85938.96000000,38.31010000,1764563759999,3289661.95106310,10692,26.11502000,2242526.18280520,0
2025-12-01 04:36:00,85938.96000000,85938.96000000,85800.00000000,85920.00000000,48.15359000,1764563939999,4135117.58867220,15983,27.08951000,2326262.35425070,0
2025-12-01 04:39:00,85920.00000000,85979.99000000,85915.09000000,85979.99000000,26.09818000,1764564119999,2242993.55285230,8983,14.90755000,1281247.33646000,0
2025-12-01 04:42:00,85979.99000000,86009.25000000,85889.86000000,85895.25000000,65.74836000,1764564299999,5650947.93061630,8149,24.39613000,2097533.17719100,0
2025-12-01 04:45:00,85895.24000000,85916.16000000,85865.54000000,85899.32000000,48.23167000,1764564479999,4142580.10205180,9718,22.71240000,1950696.35331730,0
2025-12-01 04:48:00,85899.31000000,85917.89000000,85851.54000000,85851.54000000,38.05387000,1764564659999,3268162.39731140,9017,16.50168000,1417243.34957380,0
2025-12-01 04:51:00,85851.54000000,85912.08000000,85780.51000000,85780.51000000,101.69488000,1764564839999,8732114.17537590,10642,73.10113000,6276805.61319350,0
2025-12-01 04:54:00,85780.52000000,85825.94000000,85740.81000000,85825.93000000,74.06361000,1764565019999,6352901.84080540,10443,17.89962000,1535298.26525980,0
2025-12-01 04:57:00,85825.94000000,85866.88000000,85761.20000000,85801.03000000,36.77754000,1764565199999,3156100.45261750,8653,18.26883000,1567685.12652480,0
2025-12-01 05:00:00,85801.03000000,85925.01000000,85741.67000000,85851.74000000,61.21937000,1764565379999,5255555.59656210,16715,29.47162000,2529721.64110650,0
2025-12-01 05:03:00,85851.74000000,85873.36000000,85775.16000000,85841.46000000,28.04131000,1764565559999,2406663.23143590,9888,16.01525000,1374432.35134200,0
2025-12-01 05:06:00,85841.49000000,85891.12000000,85604.00000000,85667.02000000,66.97344000,1764565739999,5740739.42470150,17792,20.82465000,1785565.78886160,0
2025-12-01 05:09:00,85667.03000000,85924.11000000,85653.12000000,85844.86000000,41.34471000,1764565919999,3547310.03854040,13894,20.65569000,1772656.93135000,0
2025-12-01 05:12:00,85844.85000000,85876.00000000,85751.63000000,85755.50000000,33.86987000,1764566099999,2906270.46503790,13937,15.17877000,1302264.05904930,0
2025-12-01 05:15:00,85755.50000000,85834.55000000,85750.00000000,85806.72000000,33.87636000,1764566279999,2906145.54915710,12509,21.69607000,1861250.41200640,0
2025-12-01 05:18:00,85806.72000000,85806.72000000,85701.00000000,85734.85000000,25.75790000,1764566459999,2208597.66534320,11750,10.02551000,859473.71758810,0
2025-12-01 05:21:00,85734.85000000,85828.92000000,85732.25000000,85781.77000000,16.51580000,1764566639999,1416825.36017830,7415,9.95759000,854259.79509170,0
2025-12-01 05:24:00,85781.77000000,85932.00000000,85781.76000000,85928.56000000,52.26069000,1764566819999,4487126.35811810,11017,38.02800000,3265120.50459500,0
2025-12-01 05:27:00,85928.57000000,86006.85000000,85906.73000000,86006.85000000,28.52774000,1764566999999,2452058.98382560,5797,22.36124000,1922034.29642100,0
2025-12-01 05:30:00,86006.85000000,86006.85000000,85859.02000000,85890.27000000,36.37479000,1764567179999,3124825.14896720,8405,18.87469000,1621303.33820560,0
2025-12-01 05:33:00,85890.27000000,85933.06000000,85790.86000000,85848.00000000,31.59281000,1764567359999,2712889.65916860,9792,14.97005000,1285585.04066480,0
2025-12-01 05:36:00,85848.00000000,85856.00000000,85715.37000000,85718.23000000,21.31747000,1764567539999,1828729.69052710,8641,6.05146000,519089.72217820,0
2025-12-01 05:39:00,85718.22000000,85777.99000000,85651.55000000,85765.43000000,31.64503000,1764567719999,2712335.26676370,12620,11.82600000,1013659.91718000,0
2025-12-01 05:42:00,85765.43000000,85808.76000000,85750.48000000,85750.49000000,20.52223000,1764567899999,1760396.87557480,5856,13.81558000,1185106.45147260,0
2025-12-01 05:45:00,85750.49000000,85936.00000000,85750.48000000,85928.60000000,34.00980000,1764568079999,2919894.82896690,9859,25.90296000,2223528.94316180,0
2025-12-01 05:48:00,85928.60000000,85980.00000000,85903.93000000,85936.26000000,22.93694000,1764568259999,1971186.90939800,7450,11.13441000,956792.24103800,0
2025-12-01 05:51:00,85936.26000000,86006.13000000,85936.26000000,86006.13000000,23.64783000,1764568439999,2033268.90180460,6330,15.72974000,1352460.84612730,0
2025-12-01 05:54:00,86006.13000000,86006.13000000,85922.40000000,85944.39000000,86.44216000,1764568619999,7430505.52303330,8833,22.35737000,1921713.54359430,0
2025-12-01 05:57:00,85944.38000000,86004.08000000,85940.29000000,86001.08000000,52.48634000,1764568799999,4511863.43982740,4098,24.85642000,2136585.62024980,0
2025-12-01 06:00:00,86001.08000000,86215.93000000,85974.66000000,86185.50000000,72.71129000,1764568979999,6263669.18447360,16598,52.10882000,4489013.34387700,0
2025-12-01 06:03:00,86185.50000000,86206.05000000,86000.00000000,86000.01000000,47.84880000,1764569159999,4120464.12538520,13589,24.43654000,2104241.61247190,0
2025-12-01 06:06:00,86000.01000000,86161.19000000,86000.01000000,86154.01000000,26.34737000,1764569339999,2268333.31839470,11120,17.67242000,1521526.03456090,0
2025-12-01 06:09:00,86154.01000000,86212.65000000,86109.75000000,86200.01000000,27.16882000,1764569519999,2340531.35481370,11596,12.91306000,1112502.10029860,0
2025-12-01 06:12:00,86200.00000000,86280.00000000,86160.00000000,86280.00000000,75.30287000,1764569699999,6492592.30352940,9398,60.76986000,5239584.85186380,0
2025-12-01 06:15:00,86279.99000000,86280.00000000,86122.36000000,86122.37000000,65.33184000,1764569879999,5632151.78634050,10397,26.06965000,2247195.82388020,0
2025-12-01 06:18:00,86122.37000000,86180.73000000,86032.20000000,86086.60000000,51.07871000,1764570059999,4397918.48565300,9395,13.99625000,1205018.27584160,0
2025-12-01 06:21:00,86086.60000000,86100.00000000,86018.51000000,86032.92000000,42.75678000,1764570239999,3679467.86795780,12334,14.45689000,1244155.05681260,0
2025-12-01 06:24:00,86032.93000000,86100.00000000,86028.00000000,86048.71000000,33.90900000,1764570419999,2918228.25780110,9218,7.61624000,655444.61760720,0
2025-12-01 06:27:00,86048.71000000,86081.84000000,86024.59000000,86074.30000000,36.00635000,1764570599999,3098170.67195290,7656,5.43969000,468050.99168440,0
2025-12-01 06:30:00,86074.29000000,86075.08000000,85976.11000000,86066.63000000,45.87736000,1764570779999,3946664.13428070,11578,9.02769000,776649.40741990,0
2025-12-01 06:33:00,86066.63000000,86103.16000000,86033.96000000,86103.16000000,44.54760000,1764570959999,3834333.14520670,9460,20.86754000,1796309.25845440,0
2025-12-01 06:36:00,86103.89000000,86245.90000000,86088.52000000,86225.52000000,38.41608000,1764571139999,3309992.77746640,8334,17.94767000,1546395.47008600,0
2025-12-01 06:39:00,86225.51000000,86265.15000000,86184.63000000,86221.14000000,79.22432000,1764571319999,6831891.58481480,10315,22.46625000,1937277.33431580,0
2025-12-01 06:42:00,86221.13000000,86289.86000000,86188.07000000,86289.85000000,39.07419000,1764571499999,3369457.05447810,7274,12.74752000,1099208.91516540,0
2025-12-01 06:45:00,86289.85000000,86315.58000000,86247.41000000,86315.57000000,40.27962000,1764571679999,3475365.11214330,8889,22.25293000,1919994.31487410,0
2025-12-01 06:48:00,86315.58000000,86357.43000000,86195.75000000,86195.76000000,35.42566000,1764571859999,3056404.25440590,9827,14.32413000,1235714.82365640,0
2025-12-01 06:51:00,86195.76000000,86237.53000000,86122.40000000,86213.80000000,44.33417000,1764572039999,3820381.61126180,9894,25.04901000,2158361.59730100,0
2025-12-01 06:54:00,86213.80000000,86313.14000000,86156.33000000,86305.96000000,49.66659000,1764572219999,4282499.40215010,8519,39.18306000,3378412.27526970,0
2025-12-01 06:57:00,86305.96000000,86337.61000000,86232.40000000,86234.16000000,36.29998000,1764572399999,3132404.51695860,6298,11.67563000,1007402.36359200,0
2025-12-01 07:00:00,86234.17000000,86278.00000000,86179.85000000,86278.00000000,33.38990000,1764572579999,2879363.91878600,11233,15.02902000,1295985.17115830,0
2025-12-01 07:03:00,86277.99000000,86278.00000000,86124.74000000,86131.51000000,48.74595000,1764572759999,4202451.72163160,11891,15.77760000,1360312.01819840,0
2025-12-01 07:06:00,86131.51000000,86184.01000000,86082.47000000,86082.47000000,33.20352000,1764572939999,2859871.47432860,10582,5.29488000,456048.57964400,0
2025-12-01 07:09:00,86082.48000000,86172.91000000,86082.47000000,86112.03000000,29.30771000,1764573119999,2523996.74062170,9202,6.83554000,588620.04366330,0
2025-12-01 07:12:00,86112.03000000,86212.67000000,86100.00000000,86161.34000000,36.74601000,1764573299999,3165630.22908590,6142,8.74515000,753269.21995890,0
2025-12-01 07:15:00,86161.35000000,86190.00000000,86104.83000000,86167.82000000,34.83083000,1764573479999,3000589.38279470,9746,9.69205000,834910.29607850,0
2025-12-01 07:18:00,86167.83000000,86188.95000000,86073.56000000,86116.08000000,38.61321000,1764573659999,3326149.56394440,8643,7.36577000,634462.64987470,0
2025-12-01 07:21:00,86116.07000000,86133.44000000,86049.90000000,86097.98000000,79.48075000,1764573839999,6841158.28289000,8636,24.46855000,2105944.60270950,0
2025-12-01 07:24:00,86097.99000000,86241.80000000,86097.98000000,86220.15000000,59.39264000,1764574019999,5119653.80739730,7612,16.07841000,1385736.86112640,0
2025-12-01 07:27:00,86220.15000000,86292.00000000,86205.40000000,86246.84000000,48.68360000,1764574199999,4199686.39136770,7118,18.11384000,1562583.42672820,0
2025-12-01 07:30:00,86246.85000000,86268.89000000,86145.91000000,86234.02000000,62.31532000,1764574379999,5372002.10309620,11167,34.27342000,2954529.06975780,0
2025-12-01 07:33:00,86234.03000000,86321.67000000,86234.02000000,86288.28000000,101.65042000,1764574559999,8772279.97008160,9668,67.18323000,5797759.04066490,0
2025-12-01 07:36:00,86288.27000000,86470.60000000,86288.27000000,86450.00000000,87.41369000,1764574739999,7549643.73458910,11538,72.46639000,6258554.56600280,0
2025-12-01 07:39:00,86450.01000000,86455.65000000,86333.32000000,86439.32000000,106.33539000,1764574919999,9184955.54403290,12714,78.21048000,6755338.88572780,0
2025-12-01 07:42:00,86439.32000000,86501.08000000,86439.31000000,86465.46000000,113.95845000,1764575099999,9854911.61573230,10965,58.48311000,5057462.29258680,0
2025-12-01 07:45:00,86465.46000000,86578.06000000,86448.03000000,86500.00000000,110.01452000,1764575279999,9519241.44281770,14220,69.71565000,6032193.33172230,0
2025-12-01 07:48:00,86500.00000000,86558.82000000,86460.00000000,86460.01000000,80.66967000,1764575459999,6978397.73965690,10190,44.36588000,3837886.73204990,0
2025-12-01 07:51:00,86460.00000000,86573.53000000,86451.53000000,86521.41000000,112.38857000,1764575639999,9725282.48190370,9949,74.43164000,6440452.23006190,0
2025-12-01 07:54:00,86521.40000000,86565.87000000,86464.80000000,86560.17000000,117.65463000,1764575819999,10177866.44572720,10062,56.85489000,4918620.51757900,0
2025-12-01 07:57:00,86560.17000000,86562.34000000,86507.55000000,86550.30000000,58.38879000,1764575999999,5052765.25168230,7839,39.76923000,3441538.18379780,0
2025-12-01 08:00:00,86550.30000000,86563.75000000,86500.00000000,86509.10000000,54.12671000,1764576179999,4682889.43877660,11741,26.90780000,2327972.52227850,0
2025-12-01 08:03:00,86509.10000000,86517.76000000,86390.25000000,86429.20000000,73.68165000,1764576359999,6371015.53846880,10147,19.67298000,1700444.20864520,0
2025-12-01 08:06:00,86429.21000000,86665.54000000,86429.21000000,86635.96000000,49.26820000,1764576539999,4265817.56832310,15150,34.60909000,2996487.33540080,0
2025-12-01 08:09:00,86635.97000000,86635.97000000,86434.88000000,86439.25000000,53.85469000,1764576719999,4660827.50217590,9800,19.37670000,1677442.94319210,0
2025-12-01 08:12:00,86439.25000000,86507.04000000,86404.01000000,86477.46000000,36.29668000,1764576899999,3138139.82613850,10123,28.68234000,2479736.46434820,0
2025-12-01 08:15:00,86477.46000000,86586.94000000,86450.00000000,86560.99000000,34.69020000,1764577079999,3001600.67263740,13734,17.88838000,1547821.60224290,0
2025-12-01 08:18:00,86560.99000000,86579.03000000,86517.63000000,86564.83000000,29.46288000,1764577259999,2550139.60095820,8597,18.87365000,1633581.56549580,0
2025-12-01 08:21:00,86564.84000000,86581.83000000,86493.58000000,86521.20000000,92.40170000,1764577439999,7996268.06322020,9168,21.07041000,1823419.05385920,0
2025-12-01 08:24:00,86521.20000000,86541.26000000,86490.35000000,86539.35000000,39.83661000,1764577619999,3446373.09201560,5550,13.00664000,1125203.27378090,0
2025-12-01 08:27:00,86539.35000000,86650.00000000,86539.35000000,86649.99000000,48.53359000,1764577799999,4201943.20492930,7253,20.56725000,1780822.46784290,0
2025-12-01 08:30:00,86650.00000000,86664.13000000,86528.58000000,86528.58000000,46.60986000,1764577979999,4036746.98019340,14647,18.35846000,1589612.02660580,0
2025-12-01 08:33:00,86528.00000000,86664.00000000,86500.00000000,86664.00000000,34.86715000,1764578159999,3018096.96015790,8541,15.08236000,1305657.26733340,0
2025-12-01 08:36:00,86664.00000000,86727.23000000,86641.99000000,86695.70000000,60.56134000,1764578339999,5249870.12739040,11741,32.79271000,2842924.58935870,0
2025-12-01 08:39:00,86695.69000000,86756.60000000,86660.00000000,86727.01000000,58.96818000,1764578519999,5114222.89909560,10432,46.56883000,4038882.13777810,0
2025-12-01 08:42:00,86727.00000000,86807.56000000,86717.84000000,86797.57000000,36.79015000,1764578699999,3192241.49764490,9882,24.02943000,2085050.72936900,0
2025-12-01 08:45:00,86797.58000000,86801.44000000,86744.86000000,86755.18000000,23.87483000,1764578879999,2071583.86751830,7202,12.78950000,1109700.44804100,0
2025-12-01 08:48:00,86755.18000000,86839.99000000,86755.17000000,86796.94000000,28.10069000,1764579059999,2439046.75801040,13077,18.48415000,1604335.27841520,0
2025-12-01 08:51:00,86796.94000000,86852.00000000,86790.65000000,86851.99000000,67.50531000,1764579239999,5860278.33933180,8410,59.13067000,5133217.41897980,0
2025-12-01 08:54:00,86851.99000000,86867.94000000,86800.00000000,86851.80000000,30.63409000,1764579419999,2660060.79554640,6992,20.10456000,1745733.37664550,0
2025-12-01 08:57:00,86851.80000000,86890.77000000,86811.05000000,86869.51000000,48.00318000,1764579599999,4169125.51292910,10579,35.61228000,3092923.89749710,0
