Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773601800,,,71420.7,-16.10,,,,,,,,,,UP,66,UP,70,DOWN,121,54.43,19,51.40,120.40,51.31,71404.60,71494.83,UP
1773602100,,,71450.66,49.94,,,,,-0.050000000000000044,71500.5,-0.010000000000000009,0.48,0.53,DOWN,20,DOWN,28,DOWN,79,52.87,2,65.60,0.00,25.41,71500.60,71469.91,DOWN
1773602400,,,71524.5,-54.20,,,,,,,,,,UP,29,UP,59,UP,119,56.62,2,0.15,54.20,14.19,71470.30,71517.02,UP
1773602700,,,71542.77970916,-26.78,,,,,,,,,,UP,65,UP,69,UP,69,58.40,2,0.74,42.90,12.37,71516.00,71533.88,UP
1773603000,,,71542.98014,13.42,,,-0.11000000000000004,71542.9,,,,,,DOWN,6,UP,114,UP,189,60.27,1,40.24,13.20,18.36,71556.40,71548.10,UP
1773603300,,,71509.8,38.30,,,-0.08000000000000002,71565.87306883,-0.18999999999999995,71548.1,-0.009999999999999953,0.41,0.6,DOWN,10,DOWN,15,DOWN,34,49.41,5,61.15,17.77,19.66,71548.10,71512.66,DOWN
1773603600,,,71495.1,17.56,,,0.030000000000000027,71506.13,0.050000000000000044,71506.13,-0.010000000000000009,0.53,0.48,UP,39,UP,39,DOWN,152,48.12,0,37.42,20.86,17.63,71512.66,71533.52,UP
1773603900,,,71501.9,16.80,0.030000000000000027,71518.7,,,0.010000000000000009,71518.7,-0.010000000000000009,0.51,0.5,DOWN,37,DOWN,37,DOWN,37,53.31,0,44.70,0.00,13.05,71518.70,71514.80,UP
1773604200,,,71506.3,8.50,,,0.09000000000000002,71509.85,,,,,,UP,10,DOWN,169,DOWN,177,55.25,4,8.50,21.30,12.03,71514.80,71531.10,UP
1773604500,,,71559.67,-28.67,,,,,,,,,,UP,8,UP,17,UP,22,59.88,1,11.02,38.60,17.58,71531.00,71567.10,UP
1773604800,,,71530.2,36.70,,,-0.06,71544.2,,,,,,DOWN,10,DOWN,29,DOWN,33,57.92,1,46.80,0.00,21.79,71566.90,71534.26,DOWN
1773605100,,,71554.0,-0.44,,,,,,,,,,DOWN,20,DOWN,20,UP,167,52.34,1,27.66,3.66,14.08,71553.56,71531.81,DOWN
1773605400,,,71545.87,-19.67,,,,,,,,,,UP,11,UP,28,UP,78,52.43,1,3.20,25.32,9.43,71526.20,71539.35,UP
1773605700,,,71555.8,-16.45,,,-0.19999999999999996,71543.6,,,,,,DOWN,10,DOWN,10,UP,56,45.20,1,11.57,42.95,25.13,71539.35,71549.00,DOWN
1773606000,,,71527.2,10.03,,,,,,,,,,DOWN,16,DOWN,16,UP,176,45.61,0,23.73,328.68,12.10,71537.23,71521.40,DOWN
1773606300,,,71455.8,71.10,,,-0.21999999999999997,71526.8,,,,,,DOWN,1,DOWN,10,DOWN,16,45.17,2,77.24,0.00,24.23,71526.90,71481.70,DOWN
