Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773974400,,,70269.77,-145.67,,,,,,,,,,UP,105,UP,105,UP,105,57.23,9,-46.60,159.83,42.42,70124.10,70275.40,UP
1773974700,,,70314.9,-39.50,,,0.16999999999999998,70271.4,,,,,,UP,1,UP,13,UP,13,65.67,4,41.58,86.45,43.93,70275.40,70361.85,UP
1773975000,,,70415.5,-66.20,,,-0.06,70353.39,,,,,,DOWN,25,DOWN,46,UP,100,73.73,13,2.31,145.84,41.90,70349.30,70489.20,UP
1773975300,,,70430.6,58.60,,,0.09000000000000002,70515.35,,,,,,DOWN,1,DOWN,52,DOWN,61,61.36,1,73.20,26.96,27.76,70489.20,70416.95,DOWN
1773975600,,,70458.4,-42.30,,,0.010000000000000009,70416.0,,,,,,DOWN,13,DOWN,13,DOWN,16,54.30,7,28.09,66.90,43.80,70416.10,70416.10,DOWN
1773975900,,,70427.1,-11.00,,,-0.050000000000000044,70409.4,,,,,,DOWN,7,UP,19,UP,22,54.65,3,16.10,48.64,44.15,70416.10,70411.20,UP
1773976200,,,70453.8,-27.80,,,0.040000000000000036,70411.2,,,,,,UP,13,UP,25,UP,124,50.34,28,16.19,37.97,23.60,70426.00,70409.81,DOWN
1773976500,,,70457.61,-37.51,,,0.04999999999999999,70409.4,,,,,,UP,1,UP,31,UP,37,64.27,4,10.80,99.42,28.52,70420.10,70519.52,UP
1773976800,,,70536.01,-16.49,,,-0.010000000000000009,70502.7,,,,,,UP,1,DOWN,25,UP,43,61.76,9,23.72,37.56,42.37,70519.52,70536.40,UP
1773977100,,,70561.1,-24.70,,,-0.15000000000000008,70507.48,,,,,,DOWN,1,UP,109,UP,115,72.04,21,31.50,112.13,48.11,70536.40,70643.00,UP
1773977400,,,70715.3,-72.30,,,0.12000000000000005,70759.4,,,,,,UP,1,UP,16,UP,19,63.58,6,0.00,157.00,77.96,70643.00,70697.77,UP
1773977700,,,70600.19,97.58,,,-0.04999999999999999,70703.1,,,,,,DOWN,1,DOWN,22,DOWN,28,53.44,2,122.45,5.43,40.30,70697.77,70609.27,DOWN
1773978000,,,70625.4,-16.13,,,-0.030000000000000027,70619.45,,,,,,DOWN,1,UP,49,UP,49,52.16,3,32.27,63.93,47.59,70609.27,70604.50,DOWN
1773978300,,,70660.0,-55.60,,,-0.040000000000000036,70604.5,,,,,,DOWN,13,DOWN,19,DOWN,19,54.13,7,45.70,84.50,45.66,70604.40,70660.10,UP
1773978600,,,70739.9,-98.80,,,-0.08000000000000002,70641.1,,,,,,DOWN,10,UP,28,UP,31,59.95,2,11.21,132.10,49.18,70641.10,70720.00,UP
1773978900,,,70740.0,-17.70,-0.07,70729.93,,,,,,,,DOWN,5,UP,92,UP,101,57.47,89,0.86,58.29,30.52,70722.30,70733.40,UP
1773979200,,,70765.1,-42.20,,,,,0.07999999999999996,70722.9,-0.12,0.59,0.4,UP,2,UP,2,UP,6,59.36,28,22.89,63.26,41.86,70722.90,70758.23,UP
1773979500,,,70922.0,-168.74,,,,,0.06,70729.0,-0.050000000000000044,0.54,0.51,UP,0,UP,0,UP,0,71.17,9,24.26,190.20,54.46,70753.26,70916.51,UP
1773979800,,,70926.22,-6.22,,,,,-0.12000000000000005,70899.7,-0.020000000000000018,0.45,0.57,UP,0,DOWN,42,UP,108,67.06,12,21.38,43.70,36.13,70920.00,70926.00,UP
1773980100,,,70832.6,87.10,,,,,0.010000000000000009,70898.8,-0.050000000000000044,0.53,0.55,UP,0,DOWN,27,DOWN,27,53.92,46,90.77,0.00,47.58,70919.70,70836.60,DOWN
1773980400,,,70856.32,-5.95,,,-0.13000000000000006,70836.6,,,,,,DOWN,0,DOWN,7,DOWN,160,57.21,5,13.77,35.47,32.11,70850.37,70884.52,UP
1773980700,,,70899.9,-15.39,,,-0.030000000000000027,70887.88,,,,,,DOWN,34,DOWN,46,DOWN,52,62.70,11,20.39,41.13,25.90,70884.51,70900.00,UP
1773981000,,,70627.1,272.90,,,-0.25,70920.04,,,,,,DOWN,1,DOWN,1,DOWN,10,31.30,7,290.90,25.39,80.52,70900.00,70649.61,DOWN
1773981300,,,70609.8,39.81,,,0.09000000000000002,70642.2,,,,,,UP,1,UP,19,DOWN,130,30.64,3,58.21,27.59,38.52,70649.61,70606.80,DOWN
1773981600,,,70596.12,10.58,0.12000000000000005,70606.7,,,,,,,,UP,2,DOWN,146,DOWN,149,35.38,6,48.79,0.00,28.03,70606.70,70582.10,DOWN
1773981900,,,70663.13,-60.97,0.14999999999999997,70582.2,,,,,,,,UP,2,UP,62,UP,68,56.17,10,20.06,147.83,42.51,70602.16,70727.50,UP
1773982200,,,70766.42,-38.92,-0.29000000000000004,70725.57,,,,,,,,DOWN,2,DOWN,2,DOWN,2,57.10,10,51.90,44.18,36.04,70727.50,70750.01,UP
1773982500,,,70782.23,-32.23,-0.06,70750.01,,,,,,,,DOWN,2,DOWN,2,UP,44,56.26,2,16.70,50.23,24.81,70750.00,70773.40,UP
1773982800,,,70835.4,-62.00,-0.18999999999999995,70773.4,,,,,,,,DOWN,2,DOWN,2,DOWN,14,53.65,8,44.50,71.23,51.08,70773.40,70770.00,DOWN
1773983100,,,70804.62,-34.70,,,,,-0.26,70754.5,0.010000000000000009,0.35,0.66,DOWN,6,DOWN,15,DOWN,15,62.57,2,33.90,69.86,42.07,70769.92,70827.10,UP
1773983400,,,70820.93,6.07,,,,,0.010000000000000009,70847.31,0.010000000000000009,0.49,0.53,DOWN,0,DOWN,33,DOWN,60,61.12,6,15.20,22.47,22.74,70827.00,70849.47,UP
1773983700,,,70793.2,28.50,,,,,-0.13000000000000006,70833.5,-0.010000000000000009,0.44,0.57,DOWN,0,DOWN,0,DOWN,0,53.47,2,34.26,45.73,26.60,70821.70,70803.60,DOWN
1773984000,,,70741.3,62.30,,,,,0.25,70835.89,-0.010000000000000009,0.63,0.38,UP,9,UP,12,DOWN,51,41.44,2,76.45,32.29,33.66,70803.60,70731.64,DOWN
1773984300,,,70634.96,104.94,,,,,-0.38999999999999996,70710.0,-0.010000000000000009,0.31,0.7,DOWN,0,DOWN,3,DOWN,6,32.28,5,128.43,0.71,42.48,70739.90,70623.14,DOWN
1773984600,,,70621.6,-5.10,,,,,-0.14999999999999997,70616.5,-0.010000000000000009,0.43,0.58,DOWN,6,DOWN,75,DOWN,87,34.53,4,34.10,21.66,38.69,70616.50,70609.82,DOWN
1773984900,,,70670.09,-64.59,,,,,-0.13000000000000006,70592.7,-0.010000000000000009,0.44,0.57,DOWN,3,DOWN,3,UP,42,46.26,3,17.50,121.07,48.48,70605.50,70663.59,UP
1773985200,,,70707.85,-57.95,,,,,-0.09000000000000002,70649.9,0.010000000000000009,0.44,0.57,DOWN,9,UP,66,UP,69,51.04,2,0.10,63.43,16.81,70649.90,70701.30,UP
1773985500,,,70662.5,29.03,,,,,-0.030000000000000027,70698.9,-0.010000000000000009,0.49,0.52,DOWN,6,DOWN,6,UP,39,44.51,2,45.03,28.46,21.17,70691.53,70655.26,DOWN
1773985800,,,70592.6,62.66,,,,,0.030000000000000027,70655.26,-0.030000000000000027,0.54,0.47,UP,18,UP,33,UP,33,38.85,4,63.25,38.34,33.11,70655.26,70599.70,DOWN
1773986100,,,70586.5,13.20,,,-0.10000000000000003,70598.3,,,,,,DOWN,10,DOWN,13,DOWN,28,43.00,121,68.94,0.00,41.00,70599.70,70585.40,DOWN
1773986400,,,70595.3,0.00,-0.37000000000000005,70575.8,,,,,,,,DOWN,1,DOWN,5,DOWN,5,44.49,90,68.50,51.63,58.69,70595.30,70585.50,DOWN
1773986700,,,70546.7,37.26,-0.02999999999999997,70580.4,,,,,,,,DOWN,2,UP,20,UP,41,40.73,3,46.25,19.62,34.79,70583.96,70539.64,DOWN
1773987000,,,70514.19,25.45,0.010000000000000009,70539.64,,,,,,,,DOWN,17,DOWN,20,DOWN,62,42.11,48,39.64,7.06,23.23,70539.64,70525.00,DOWN
1773987300,,,70491.7,36.78,-0.25,70522.59,,,,,,,,DOWN,2,DOWN,2,DOWN,2,37.96,4,66.24,5.26,32.04,70528.48,70478.51,DOWN
1773987600,,,70489.4,-4.40,0.030000000000000027,70468.6,,,,,,,,DOWN,14,DOWN,14,DOWN,86,37.95,66,38.80,40.10,35.65,70485.00,70494.00,UP
1773987900,,,70422.5,60.90,,,,,0.19999999999999996,70483.0,-0.030000000000000027,0.62,0.39,UP,0,UP,6,UP,18,47.48,37,65.36,23.84,42.31,70483.40,70466.00,DOWN
1773988200,,,70437.6,34.40,,,,,0.14999999999999997,70490.2,-0.010000000000000009,0.58,0.44,UP,0,UP,9,DOWN,87,43.51,36,47.70,57.43,50.47,70472.00,70458.38,DOWN
1773988500,,,70433.3,25.08,,,-0.050000000000000044,70447.95,,,,,,UP,28,UP,49,DOWN,148,36.55,6,48.38,8.93,30.22,70458.38,70410.01,DOWN
1773988800,,,70440.3,-22.30,,,0.09000000000000002,70418.0,,,,,,UP,1,DOWN,34,DOWN,43,50.22,12,67.95,51.45,44.44,70418.00,70457.60,UP
1773989100,,,70470.8,-5.97,,,0.020000000000000018,70457.3,,,,,,DOWN,22,DOWN,25,UP,115,51.18,10,33.13,32.31,38.21,70464.83,70466.80,UP
1773989400,,,70508.82,-42.02,,,-0.010000000000000009,70484.1,,,,,,UP,1,UP,46,UP,52,53.62,6,0.00,65.08,34.68,70466.80,70496.40,UP
1773989700,,,70487.56,8.85,,,0.050000000000000044,70500.59,,,,,,DOWN,4,DOWN,34,DOWN,34,47.82,43,28.51,7.69,25.14,70496.41,70492.30,DOWN
