# Polymarket Vortex Pulse V5 — Session Log
# Generated: 2026-03-20 02:41:43
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-20 02:41:45,100.00,89.34,100.00,03:15,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
2026-03-20 02:42:01,100.00,89.34,100.00,03:00,70195.40,70124.10,71.30,71.30,77.0,NEUTRAL,M-UP,45.8,35.51,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.885,0.115,0.890,0.120,0.00,0.00
2026-03-20 02:42:17,100.00,89.34,100.00,02:43,70195.40,70124.10,71.30,71.30,85.0,NEUTRAL,M-UP,47.7,32.64,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.925,0.075,0.930,0.080,0.00,0.00
2026-03-20 02:42:33,100.00,89.34,100.00,02:27,70182.86,70124.10,58.76,71.30,79.0,NEUTRAL,M-UP,46.5,32.64,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.900,0.105,0.900,0.110,0.00,0.00
2026-03-20 02:42:48,100.00,89.34,100.00,02:12,70185.50,70124.10,61.40,71.30,87.0,NEUTRAL,M-UP,48.5,33.71,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.935,0.065,0.940,0.070,0.00,0.00
2026-03-20 02:43:04,100.00,89.34,100.00,01:56,70216.90,70124.10,92.80,92.80,92.0,NEUTRAL,M-UP,53.1,38.21,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.960,0.045,0.970,0.050,0.00,0.00
2026-03-20 02:43:20,100.00,89.34,100.00,01:40,70233.90,70124.10,109.80,109.80,95.0,NEUTRAL,M-UP,55.5,42.03,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.975,0.025,0.980,0.030,0.00,0.00
2026-03-20 02:43:36,100.00,89.34,100.00,01:25,70264.40,70124.10,140.30,140.30,99.0,NEUTRAL,M-UP,58.5,47.49,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-20 02:43:51,100.00,89.34,100.00,01:10,70275.53,70124.10,151.43,151.43,99.0,NEUTRAL,M-UP,58.5,47.49,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.995,0.010,1.000,0.010,0.00,0.00
2026-03-20 02:44:06,100.00,89.34,100.00,00:54,70277.60,70124.10,153.50,153.51,99.0,NEUTRAL,M-UP,58.8,39.51,OFF,OFF,OFF,OFF,2,BUY_UP,2,0.995,0.010,1.000,0.010,0.00,0.00
