# Polymarket Vortex Pulse V5 — Session Log
# Generated: 2026-03-13 16:51:51
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-13 16:51:54,100.00,89.28,100.00,03:06,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
2026-03-13 16:52:10,100.00,89.28,100.00,02:50,71976.30,71931.30,45.00,45.10,39.0,NEUTRAL,W-DOWN,68.3,59.16,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.695,0.305,0.700,0.310,0.00,0.00
2026-03-13 16:52:26,100.00,89.28,100.00,02:34,71980.30,71931.30,49.00,49.00,33.0,NEUTRAL,W-DOWN,68.4,64.17,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.665,0.335,0.670,0.340,0.00,0.00
2026-03-13 16:52:41,100.00,89.28,100.00,02:19,71988.50,71931.30,57.20,57.20,49.0,NEUTRAL,W-DOWN,69.2,66.62,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.745,0.255,0.750,0.260,0.00,0.00
2026-03-13 16:52:57,100.00,89.28,100.00,02:03,72000.20,71931.30,68.90,68.90,67.0,NEUTRAL,W-DOWN,70.2,70.22,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.835,0.165,0.840,0.170,0.00,0.00
2026-03-13 16:53:13,100.00,89.28,100.00,01:47,72013.30,71931.30,82.00,88.80,63.0,NEUTRAL,W-DOWN,66.6,72.72,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.815,0.185,0.820,0.190,0.00,0.00
2026-03-13 16:53:28,100.00,89.28,100.00,01:32,71985.30,71931.30,54.00,88.80,53.0,NEUTRAL,W-DOWN,64.7,78.40,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.765,0.235,0.770,0.240,0.00,0.00
2026-03-13 16:53:44,100.00,89.28,100.00,01:16,72020.10,71931.30,88.80,88.80,78.0,NEUTRAL,W-DOWN,69.6,78.40,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.890,0.110,0.900,0.120,0.00,0.00
2026-03-13 16:54:00,100.00,89.28,100.00,01:00,72084.90,71931.30,153.60,155.50,97.0,NEUTRAL,W-DOWN,73.9,92.44,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.985,0.015,0.990,0.020,0.00,0.00
2026-03-13 16:54:15,100.00,89.28,100.00,00:45,72083.30,71931.30,152.00,164.10,99.0,NEUTRAL,W-DOWN,73.0,77.49,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.995,0.010,1.000,0.010,0.00,0.00
