Window_ID,Pre_15s_Gap,BTC_Pre_15s,BTC_Pre_60s,BTC_Velocity_60s,Gap_5s,BTC_5s,Gap_10s,BTC_10s,Gap_15s,BTC_15s,Poly_Spread_15s,UP_Bid_15s,DN_Bid_15s,First_55c_Side,First_55c_Time,First_60c_Side,First_60c_Time,First_65c_Side,First_65c_Time,RSI_1m,V_1m,Drawdown_UP,Drawdown_DN,ATR_5m,BTC_Open,BTC_Close,Winner
1773464400,,,71058.59,-10.29,0.25,71051.3,0.21999999999999997,71051.3,,,,,,UP,1,UP,4,UP,20,33.72,116,7.00,40.90,33.45,71048.30,71041.30,DOWN
1773464700,,,71107.45,-66.15,0.25,71023.97,0.26,71037.4,,,,,,UP,2,UP,2,UP,2,50.49,3,48.80,83.50,42.85,71041.30,71097.20,UP
1773465000,,,71108.21,2.16,0.09000000000000002,71119.6,0.14999999999999997,71119.5,,,,,,UP,0,UP,38,UP,76,50.83,3,19.85,15.96,14.54,71110.37,71101.80,DOWN
1773465300,,,71079.98,21.82,,,,,,,,,,DOWN,4,DOWN,132,DOWN,136,53.29,3,42.86,0.41,25.11,71101.80,71101.80,UP
1773465600,,,71135.2,-33.40,-0.12000000000000005,71101.8,-0.14999999999999997,71104.43,-0.16999999999999998,71104.44,-0.010000000000000009,0.42,0.59,DOWN,5,DOWN,16,UP,182,48.67,89,1.75,49.50,29.73,71101.80,71114.30,DOWN
1773465900,,,71112.79,-4.29,0.050000000000000044,71108.5,,,,,,,,UP,1,UP,23,UP,27,51.45,10,10.58,31.90,14.68,71108.50,71132.00,UP
1773466200,,,70980.2,133.79,,,,,,,,,,UP,1,UP,1,DOWN,201,28.31,8,154.34,5.71,33.88,71113.99,70975.40,DOWN
1773466500,,,70950.4,24.90,0.22999999999999998,70975.4,0.18999999999999995,70962.09,,,,,,UP,1,UP,1,UP,1,40.84,3,41.90,23.83,38.29,70975.30,70999.13,UP
1773466800,,,70969.9,29.22,,,,,,,,,,UP,0,UP,0,UP,40,46.15,34,52.27,5.88,25.61,70999.12,71005.00,UP
1773467100,,,71006.7,-6.70,,,,,-0.20999999999999996,70987.3,-0.010000000000000009,0.4,0.59,DOWN,3,DOWN,3,UP,76,50.82,50,27.88,24.28,22.77,71000.00,71024.28,UP
1773467400,,,71013.63,4.97,0.14999999999999997,71026.7,,,,,,,,UP,2,UP,12,UP,41,46.27,48,27.35,28.10,25.19,71018.60,70998.60,DOWN
1773467700,,,71006.06,-7.47,,,,,,,,,,UP,1,UP,1,UP,35,47.29,1,7.21,28.11,7.68,70998.59,71013.74,UP
1773468000,,,70938.35,83.35,,,,,,,,,,UP,3,UP,3,DOWN,29,33.53,2,97.47,0.00,24.56,71021.70,70942.10,DOWN
1773468300,,,70948.9,-6.80,0.16999999999999998,70942.1,0.31,70942.1,0.37000000000000005,70942.1,-0.009999999999999898,0.69,0.32,UP,5,UP,6,UP,9,41.67,2,14.82,22.70,20.90,70942.10,70956.10,UP
1773468600,,,70919.0,37.10,-0.050000000000000044,70937.05,,,-0.16999999999999998,70955.8,-0.010000000000000009,0.42,0.59,DOWN,9,DOWN,12,DOWN,84,42.75,23,63.77,0.00,21.02,70956.10,70925.69,DOWN
1773468900,,,70827.5,98.19,0.25,70925.68,,,,,,,,UP,1,UP,1,DOWN,67,30.78,2,127.89,3.31,37.81,70925.69,70828.87,DOWN
1773469200,,,70833.5,-4.62,,,,,,,,,,UP,9,DOWN,26,DOWN,26,30.52,4,34.59,31.59,32.22,70828.88,70794.30,DOWN
1773469500,,,70727.27,67.02,0.030000000000000027,70788.81,0.030000000000000027,70788.81,,,,,,UP,37,DOWN,43,DOWN,46,24.59,4,94.29,22.11,30.96,70794.29,70736.80,DOWN
1773469800,,,70711.4,12.20,0.030000000000000027,70723.6,0.08000000000000002,70714.4,0.050000000000000044,70714.3,-0.010000000000000009,0.53,0.48,UP,10,UP,34,UP,88,23.78,17,80.07,17.61,30.00,70723.60,70653.13,DOWN
1773470100,,,70555.1,108.40,0.07,70663.5,0.07,70663.4,,,,,,UP,0,UP,19,UP,19,24.25,8,142.66,58.40,60.95,70663.50,70548.14,DOWN
1773470400,,,70468.8,76.10,0.22999999999999998,70556.8,0.31,70582.1,0.29000000000000004,70588.7,-0.010000000000000009,0.65,0.36,UP,5,UP,5,UP,7,26.45,17,195.00,57.20,99.99,70544.90,70450.10,DOWN
1773470700,,,70640.8,-168.00,,,,,0.010000000000000009,70450.1,-0.010000000000000009,0.51,0.5,UP,33,UP,54,UP,88,50.73,13,49.67,188.34,74.54,70472.80,70616.10,UP
1773471000,,,70645.66,-29.56,0.16999999999999998,70638.5,,,,,,,,UP,4,UP,9,UP,171,47.72,12,0.00,49.89,33.23,70616.10,70629.90,DOWN
1773471300,,,70641.09,-11.19,0.11000000000000004,70636.7,0.32,70647.8,,,,,,UP,4,UP,9,UP,10,49.32,76,3.06,62.00,42.56,70629.90,70637.30,UP
1773471600,,,70677.1,-31.80,0.050000000000000044,70645.3,-0.010000000000000009,70625.2,0.27,70628.4,-0.010000000000000009,0.64,0.37,UP,11,UP,11,UP,18,48.69,3,20.10,46.40,33.25,70645.30,70658.00,UP
1773471900,,,70635.87,22.03,,,0.010000000000000009,70629.72,,,,,,UP,2,DOWN,78,UP,121,55.02,55,59.90,6.90,35.89,70657.90,70664.80,UP
1773472200,,,70725.35,-48.45,0.16999999999999998,70697.6,0.14999999999999997,70686.0,,,,,,UP,0,UP,13,UP,20,57.16,2,0.00,48.45,37.51,70676.90,70716.80,UP
1773472500,,,70697.3,9.44,,,0.010000000000000009,70716.9,,,,,,DOWN,28,DOWN,33,DOWN,35,50.94,2,45.59,17.56,19.10,70706.74,70688.40,DOWN
1773472800,,,,0.00,,,-0.07,70672.0,-0.030000000000000027,70672.01,-0.020000000000000018,0.5,0.52,DOWN,7,DOWN,36,DOWN,69,38.42,5,127.82,0.00,28.45,70688.40,70582.80,DOWN
1773473100,,,70670.0,-85.70,0.20999999999999996,70618.2,0.22999999999999998,70618.2,,,,,,UP,3,UP,3,UP,24,56.30,13,0.00,99.80,25.26,70584.30,70684.01,UP
1773473400,,,70683.04,1.06,,,0.28,70698.2,,,,,,UP,3,UP,8,UP,9,50.78,2,13.92,55.88,29.78,70684.10,70670.18,DOWN
1773473700,,,70574.1,96.08,-0.09000000000000002,70668.0,-0.18999999999999995,70674.1,,,,,,DOWN,5,DOWN,9,DOWN,16,39.20,2,139.18,4.02,39.87,70670.18,70597.80,DOWN
